min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.3,5,6,2,3000,0,1,12
0.3,5,6,3,3000,0,0,0
0.3,5,7,0,1284,3,4,12
0.3,5,7,1,2896,4,7,12
0.3,5,7,2,3000,0,1,12
0.3,5,7,3,3000,0,1,12
0.3,5,8,0,27,3,4,12
0.3,5,8,1,315,4,7,12
0.3,5,8,2,2107,4,7,12
0.3,5,8,3,3000,2,4,12
0.3,5,9,0,12,3,3,12
0.3,5,9,1,75,4,5,12
0.3,5,9,2,470,4,5,12
0.3,5,9,3,1136,4,5,12
0.3,5,10,0,5,2,2,12
0.3,5,10,1,11,3,4,12
0.3,5,10,2,68,3,4,12
0.3,5,10,3,170,3,4,12
0.4,1,5,0,245,3,6,12
0.4,1,5,1,3000,2,4,12
0.4,1,5,2,3000,0,2,15
0.4,1,5,3,3000,0,2,15
0.4,1,6,0,169,3,6,12
0.4,1,6,1,643,3,6,12
0.4,1,6,2,1825,3,7,15
0.4,1,6,3,2637,3,8,15
0.4,1,7,0,35,3,6,12
0.4,1,7,1,118,3,6,12
0.4,1,7,2,1078,3,7,15
0.4,1,7,3,1627,3,7,15
0.4,1,8,0,24,2,3,12
0.4,1,8,1,77,2,3,12
0.4,1,8,2,732,2,4,15
0.4,1,8,3,1121,2,4,15
0.4,1,9,0,21,2,3,12
0.4,1,9,1,68,2,3,12
0.4,1,9,2,630,2,4,15
0.4,1,9,3,971,2,4,15
0.4,1,10,0,1,0,0,0
0.4,1,10,1,12,2,3,12
0.4,1,10,2,161,2,3,12
0.4,1,10,3,378,2,3,12
0.4,2,5,0,3000,1,5,15
0.4,2,5,1,3000,0,1,12
0.4,2,5,2,3000,0,1,12
0.4,2,5,3,3000,0,0,0
0.4,2,6,0,908,4,6,15
0.4,2,6,1,1886,4,6,15
0.4,2,6,2,3000,0,1,3
0.4,2,6,3,3000,0,1,3
0.4,2,7,0,182,2,2,12
0.4,2,7,1,1009,3,3,12
0.4,2,7,2,3000,3,3,12
0.4,2,7,3,3000,1,1,12
0.4,2,8,0,61,1,1,12
0.4,2,8,1,448,2,2,12
0.4,2,8,2,1575,2,2,12
0.4,2,8,3,2202,2,2,12
0.4,2,9,0,18,0,0,0
0.4,2,9,1,233,1,1,12
0.4,2,9,2,1356,2,2,12
0.4,2,9,3,1959,2,2,12
0.4,2,10,0,0,0,0,0
0.4,2,10,1,21,1,1,12
0.4,2,10,2,251,1,1,12
0.4,2,10,3,663,1,1,12
0.4,3,5,0,3000,3,4,15
0.4,3,5,1,3000,0,0,0
0.4,3,5,2,3000,0,0,0
0.4,3,5,3,3000,0,0,0
0.4,3,6,0,611,4,6,15
0.4,3,6,1,3000,0,1,3
0.4,3,6,2,3000,0,1,3
0.4,3,6,3,3000,0,0,0
0.4,3,7,0,136,3,4,12
0.4,3,7,1,883,3,4,12
0.4,3,7,2,3000,1,2,12
0.4,3,7,3,3000,0,0,0
0.4,3,8,0,81,3,4,12
0.4,3,8,1,825,3,4,12
0.4,3,8,2,3000,1,2,12
0.4,3,8,3,3000,0,0,0
0.4,3,9,0,38,2,2,12
0.4,3,9,1,709,3,4,12
0.4,3,9,2,2552,3,4,12
0.4,3,9,3,3000,2,3,12
0.4,3,10,0,8,2,2,12
0.4,3,10,1,68,3,4,12
0.4,3,10,2,398,3,4,12
0.4,3,10,3,593,3,4,12
0.4,4,5,0,3000,4,6,15
0.4,4,5,1,3000,0,1,12
0.4,4,5,2,3000,0,0,0
0.4,4,5,3,3000,0,0,0
0.4,4,6,0,1455,4,5,15
0.4,4,6,1,3000,0,2,12
0.4,4,6,2,3000,0,1,12
0.4,4,6,3,3000,0,0,0
0.4,4,7,0,231,4,4,15
0.4,4,7,1,2953,5,6,15
0.4,4,7,2,3000,1,2,15
0.4,4,7,3,3000,0,0,0
0.4,4,8,0,37,4,4,15
0.4,4,8,1,485,5,6,15
0.4,4,8,2,3000,4,5,15
0.4,4,8,3,3000,2,2,15
0.4,4,9,0,19,4,4,15
0.4,4,9,1,204,4,4,15
0.4,4,9,2,833,4,4,15
0.4,4,9,3,1713,4,4,15
0.4,4,10,0,7,4,4,15
0.4,4,10,1,28,4,4,15
0.4,4,10,2,180,4,4,15
0.4,4,10,3,349,4,4,15
0.4,5,5,0,3000,0,1,12
0.4,5,5,1,3000,0,1,12
0.4,5,5,2,3000,0,0,0
0.4,5,5,3,3000,0,0,0
0.4,5,6,0,1655,4,7,12
0.4,5,6,1,3000,0,1,12
0.4,5,6,2,3000,0,1,12
0.4,5,6,3,3000,0,0,0
0.4,5,7,0,1284,3,4,12
0.4,5,7,1,2896,4,7,12
0.4,5,7,2,3000,0,1,12
0.4,5,7,3,3000,0,1,12
0.4,5,8,0,27,3,4,12
0.4,5,8,1,315,4,7,12
0.4,5,8,2,2107,4,7,12
0.4,5,8,3,3000,2,4,12
0.4,5,9,0,12,3,3,12
0.4,5,9,1,75,4,5,12
0.4,5,9,2,470,4,5,12
0.4,5,9,3,1136,4,5,12
0.4,5,10,0,5,2,2,12
0.4,5,10,1,11,3,4,12
0.4,5,10,2,68,3,4,12
0.4,5,10,3,170,3,4,12
