min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,575,6,14,25
0.1,1,5,1,1888,6,15,26
0.1,1,5,2,3435,6,15,26
0.1,1,5,3,3682,6,15,26
0.1,1,6,0,49,2,5,25
0.1,1,6,1,776,5,11,26
0.1,1,6,2,2749,5,12,26
0.1,1,6,3,3330,5,14,26
0.1,1,7,0,26,2,5,25
0.1,1,7,1,310,5,11,26
0.1,1,7,2,462,5,12,26
0.1,1,7,3,765,5,13,26
0.1,1,8,0,25,2,5,25
0.1,1,8,1,286,5,11,26
0.1,1,8,2,404,5,12,26
0.1,1,8,3,673,5,13,26
0.1,1,9,0,8,2,4,24
0.1,1,9,1,112,3,8,25
0.1,1,9,2,173,3,9,25
0.1,1,9,3,391,3,10,25
0.1,1,10,0,2,0,0,0
0.1,1,10,1,61,2,5,24
0.1,1,10,2,109,2,7,24
0.1,1,10,3,247,2,8,24
0.1,2,5,0,1978,6,16,29
0.1,2,5,1,3054,6,16,29
0.1,2,5,2,4498,6,16,29
0.1,2,5,3,5000,6,17,29
0.1,2,6,0,303,6,13,27
0.1,2,6,1,892,6,14,28
0.1,2,6,2,992,6,14,28
0.1,2,6,3,1108,6,14,28
0.1,2,7,0,62,3,9,24
0.1,2,7,1,329,4,11,25
0.1,2,7,2,434,4,11,25
0.1,2,7,3,602,4,11,25
0.1,2,8,0,58,3,9,24
0.1,2,8,1,277,4,11,25
0.1,2,8,2,358,4,11,25
0.1,2,8,3,497,4,11,25
0.1,2,9,0,8,2,4,24
0.1,2,9,1,160,4,9,25
0.1,2,9,2,227,4,10,25
0.1,2,9,3,452,4,11,25
0.1,2,10,0,1,0,0,0
0.1,2,10,1,141,3,6,23
0.1,2,10,2,202,3,7,23
0.1,2,10,3,386,3,9,24
0.1,3,5,0,2113,7,18,29
0.1,3,5,1,2745,7,18,29
0.1,3,5,2,3434,7,18,29
0.1,3,5,3,4583,7,18,29
0.1,3,6,0,305,7,15,27
0.1,3,6,1,932,7,16,28
0.1,3,6,2,1054,7,16,28
0.1,3,6,3,1201,7,16,28
0.1,3,7,0,83,5,12,26
0.1,3,7,1,535,6,14,27
0.1,3,7,2,637,6,14,27
0.1,3,7,3,882,6,14,27
0.1,3,8,0,79,5,12,26
0.1,3,8,1,513,6,14,27
0.1,3,8,2,587,6,14,27
0.1,3,8,3,808,6,14,27
0.1,3,9,0,13,4,7,26
0.1,3,9,1,163,5,11,27
0.1,3,9,2,232,5,12,27
0.1,3,9,3,505,5,13,27
0.1,3,10,0,5,2,4,25
0.1,3,10,1,134,4,8,25
0.1,3,10,2,213,4,9,25
0.1,3,10,3,453,4,11,26
0.1,4,5,0,810,8,16,27
0.1,4,5,1,5000,0,0,0
0.1,4,5,2,5000,0,0,0
0.1,4,5,3,5000,0,0,0
0.1,4,6,0,294,7,15,27
0.1,4,6,1,1189,7,16,28
0.1,4,6,2,1685,7,17,29
0.1,4,6,3,2686,7,18,29
0.1,4,7,0,276,7,15,27
0.1,4,7,1,1033,7,16,28
0.1,4,7,2,1348,7,16,28
0.1,4,7,3,2109,7,17,28
0.1,4,8,0,85,3,7,25
0.1,4,8,1,504,5,10,25
0.1,4,8,2,899,6,13,26
0.1,4,8,3,1648,6,16,27
0.1,4,9,0,7,2,4,25
0.1,4,9,1,265,4,9,25
0.1,4,9,2,536,5,12,26
0.1,4,9,3,843,6,16,27
0.1,4,10,0,5,2,4,25
0.1,4,10,1,164,4,8,25
0.1,4,10,2,334,5,10,25
0.1,4,10,3,568,5,10,25
0.1,5,5,0,1788,7,15,27
0.1,5,5,1,5000,0,0,0
0.1,5,5,2,5000,0,0,0
0.1,5,5,3,5000,0,0,0
0.1,5,6,0,494,7,15,27
0.1,5,6,1,5000,4,10,26
0.1,5,6,2,5000,0,0,0
0.1,5,6,3,5000,0,0,0
0.1,5,7,0,278,7,15,27
0.1,5,7,1,1079,7,16,28
0.1,5,7,2,1424,7,16,28
0.1,5,7,3,2215,7,17,28
0.1,5,8,0,87,3,7,25
0.1,5,8,1,549,5,10,25
0.1,5,8,2,967,6,13,26
0.1,5,8,3,1747,6,16,27
0.1,5,9,0,7,2,4,25
0.1,5,9,1,287,4,9,25
0.1,5,9,2,583,5,12,26
0.1,5,9,3,912,6,16,27
0.1,5,10,0,4,1,3,23
0.1,5,10,1,171,4,8,25
0.1,5,10,2,331,5,10,25
0.1,5,10,3,546,5,10,25
0.2,1,5,0,575,6,14,25
0.2,1,5,1,1888,6,15,26
0.2,1,5,2,3435,6,15,26
0.2,1,5,3,3682,6,15,26
0.2,1,6,0,284,5,12,25
0.2,1,6,1,694,5,13,26
0.2,1,6,2,805,5,13,26
0.2,1,6,3,859,5,13,26
0.2,1,7,0,26,2,5,25
0.2,1,7,1,310,5,11,26
0.2,1,7,2,462,5,12,26
0.2,1,7,3,765,5,13,26
0.2,1,8,0,9,2,4,24
0.2,1,8,1,117,3,8,25
0.2,1,8,2,196,3,9,25
0.2,1,8,3,440,3,10,25
0.2,1,9,0,8,2,4,24
0.2,1,9,1,112,3,8,25
0.2,1,9,2,173,3,9,25
0.2,1,9,3,391,3,10,25
0.2,1,10,0,2,0,0,0
0.2,1,10,1,61,2,5,24
0.2,1,10,2,109,2,7,24
0.2,1,10,3,247,2,8,24
0.2,2,5,0,640,8,16,27
0.2,2,5,1,5000,0,0,0
0.2,2,5,2,5000,0,0,0
0.2,2,5,3,5000,0,0,0
0.2,2,6,0,116,6,10,26
0.2,2,6,1,752,6,11,27
0.2,2,6,2,957,6,13,28
0.2,2,6,3,2062,6,15,28
0.2,2,7,0,112,5,9,26
0.2,2,7,1,438,5,10,27
0.2,2,7,2,519,5,12,28
0.2,2,7,3,954,5,14,28
0.2,2,8,0,97,2,5,23
0.2,2,8,1,393,4,7,25
0.2,2,8,2,466,4,8,25
0.2,2,8,3,786,4,11,26
0.2,2,9,0,47,2,5,23
0.2,2,9,1,151,4,7,25
0.2,2,9,2,231,4,8,25
0.2,2,9,3,404,4,9,25
0.2,2,10,0,19,2,4,23
0.2,2,10,1,94,4,7,25
0.2,2,10,2,167,4,8,25
0.2,2,10,3,314,4,8,25
0.2,3,5,0,605,7,17,27
0.2,3,5,1,5000,5,16,26
0.2,3,5,2,5000,0,0,0
0.2,3,5,3,5000,0,0,0
0.2,3,6,0,270,6,14,27
0.2,3,6,1,764,6,15,28
0.2,3,6,2,929,6,15,28
0.2,3,6,3,1169,7,16,28
0.2,3,7,0,258,6,13,27
0.2,3,7,1,695,6,14,28
0.2,3,7,2,828,6,15,28
0.2,3,7,3,1061,6,15,28
0.2,3,8,0,145,4,10,26
0.2,3,8,1,449,4,11,27
0.2,3,8,2,546,4,12,27
0.2,3,8,3,695,4,12,27
0.2,3,9,0,61,4,7,26
0.2,3,9,1,288,4,8,26
0.2,3,9,2,386,4,10,26
0.2,3,9,3,518,4,10,26
0.2,3,10,0,23,2,2,25
