min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,104,1,2,12
0.1,1,5,1,2303,1,3,12
0.1,1,5,2,3000,0,1,12
0.1,1,5,3,3000,0,1,12
0.1,1,6,0,3,0,0,0
0.1,1,6,1,501,0,0,0
0.1,1,6,2,3000,1,1,3
0.1,1,6,3,3000,1,1,3
0.1,1,7,0,2,0,0,0
0.1,1,7,1,358,0,0,0
0.1,1,7,2,3000,1,1,3
0.1,1,7,3,3000,1,1,3
0.1,1,8,0,2,0,0,0
0.1,1,8,1,72,0,0,0
0.1,1,8,2,1434,1,1,3
0.1,1,8,3,2731,1,1,3
0.1,1,9,0,2,0,0,0
0.1,1,9,1,15,0,0,0
0.1,1,9,2,514,1,1,3
0.1,1,9,3,755,1,1,3
0.1,1,10,0,0,0,0,0
0.1,1,10,1,1,0,0,0
0.1,1,10,2,91,0,0,0
0.1,1,10,3,295,0,0,0
0.1,2,5,0,156,1,3,12
0.1,2,5,1,3000,1,6,12
0.1,2,5,2,3000,0,1,12
0.1,2,5,3,3000,0,0,0
0.1,2,6,0,80,1,3,12
0.1,2,6,1,3000,1,5,12
0.1,2,6,2,3000,0,1,12
0.1,2,6,3,3000,0,1,12
0.1,2,7,0,45,1,3,12
0.1,2,7,1,755,1,5,12
0.1,2,7,2,3000,2,3,15
0.1,2,7,3,3000,1,2,15
0.1,2,8,0,23,1,3,12
0.1,2,8,1,310,1,4,12
0.1,2,8,2,2901,2,5,15
0.1,2,8,3,3000,2,3,15
0.1,2,9,0,0,0,0,0
0.1,2,9,1,85,0,0,0
0.1,2,9,2,613,1,1,3
0.1,2,9,3,1600,1,1,3
0.1,2,10,0,0,0,0,0
0.1,2,10,1,42,0,0,0
0.1,2,10,2,293,0,0,0
0.1,2,10,3,795,0,0,0
0.1,3,5,0,225,1,3,12
0.1,3,5,1,3000,1,6,12
0.1,3,5,2,3000,0,1,12
0.1,3,5,3,3000,0,0,0
0.1,3,6,0,80,1,3,12
0.1,3,6,1,3000,1,5,12
0.1,3,6,2,3000,0,1,12
0.1,3,6,3,3000,0,1,12
0.1,3,7,0,45,1,3,12
0.1,3,7,1,755,1,5,12
0.1,3,7,2,3000,2,3,15
0.1,3,7,3,3000,1,2,15
0.1,3,8,0,23,1,3,12
0.1,3,8,1,310,1,4,12
0.1,3,8,2,2901,2,5,15
0.1,3,8,3,3000,2,3,15
0.1,3,9,0,0,0,0,0
0.1,3,9,1,85,0,0,0
0.1,3,9,2,613,1,1,3
0.1,3,9,3,1600,1,1,3
0.1,3,10,0,0,0,0,0
0.1,3,10,1,42,0,0,0
0.1,3,10,2,293,0,0,0
0.1,3,10,3,795,0,0,0
0.1,4,5,0,784,3,6,12
0.1,4,5,1,3000,1,4,12
0.1,4,5,2,3000,0,1,12
0.1,4,5,3,3000,0,0,0
0.1,4,6,0,451,1,1,12
0.1,4,6,1,1317,2,4,12
0.1,4,6,2,3000,1,2,15
0.1,4,6,3,3000,0,1,12
0.1,4,7,0,450,1,1,12
0.1,4,7,1,842,1,2,12
0.1,4,7,2,3000,3,4,15
0.1,4,7,3,3000,2,2,3
0.1,4,8,0,33,1,1,12
0.1,4,8,1,200,1,1,12
0.1,4,8,2,1104,3,3,15
0.1,4,8,3,3000,3,3,15
0.1,4,9,0,19,1,1,12
0.1,4,9,1,67,1,1,12
0.1,4,9,2,230,3,3,15
0.1,4,9,3,708,3,3,15
0.1,4,10,0,6,1,1,12
0.1,4,10,1,17,1,1,12
0.1,4,10,2,129,2,2,15
0.1,4,10,3,445,2,2,15
0.1,5,5,0,193,5,10,15
0.1,5,5,1,1847,5,11,15
0.1,5,5,2,3000,1,3,15
0.1,5,5,3,3000,0,1,12
0.1,5,6,0,66,4,6,15
0.1,5,6,1,1387,4,8,15
0.1,5,6,2,3000,1,2,15
0.1,5,6,3,3000,0,1,12
