min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,389,9,18,43
0.1,1,5,1,404,9,20,43
0.1,1,5,2,426,9,20,43
0.1,1,5,3,432,9,21,43
0.1,1,6,0,166,7,16,43
0.1,1,6,1,179,7,17,43
0.1,1,6,2,184,7,17,43
0.1,1,6,3,185,7,18,43
0.1,1,7,0,41,6,15,43
0.1,1,7,1,175,7,17,43
0.1,1,7,2,180,7,17,43
0.1,1,7,3,181,7,18,43
0.1,1,8,0,41,6,15,43
0.1,1,8,1,169,7,17,43
0.1,1,8,2,179,7,17,43
0.1,1,8,3,180,7,18,43
0.1,1,9,0,25,5,13,43
0.1,1,9,1,26,5,14,43
0.1,1,9,2,26,5,14,43
0.1,1,9,3,27,5,15,43
0.1,1,10,0,18,4,8,43
0.1,1,10,1,23,4,11,43
0.1,1,10,2,23,4,11,43
0.1,1,10,3,25,5,13,43
0.1,2,5,0,189,12,24,43
0.1,2,5,1,610,12,25,43
0.1,2,5,2,1081,13,27,43
0.1,2,5,3,2556,13,30,43
0.1,2,6,0,121,10,21,43
0.1,2,6,1,284,10,21,43
0.1,2,6,2,696,11,23,43
0.1,2,6,3,1822,11,26,43
0.1,2,7,0,100,9,19,43
0.1,2,7,1,207,9,20,43
0.1,2,7,2,260,9,20,43
0.1,2,7,3,266,9,20,43
0.1,2,8,0,67,6,14,43
0.1,2,8,1,78,6,15,43
0.1,2,8,2,123,6,16,43
0.1,2,8,3,132,6,17,43
0.1,2,9,0,52,5,8,43
0.1,2,9,1,59,5,9,43
0.1,2,9,2,95,5,10,43
0.1,2,9,3,114,5,11,43
0.1,2,10,0,43,4,4,43
0.1,2,10,1,49,4,5,43
0.1,2,10,2,87,4,6,43
0.1,2,10,3,106,4,7,43
0.1,3,5,0,460,11,25,43
0.1,3,5,1,1150,11,25,43
0.1,3,5,2,2690,12,27,43
0.1,3,5,3,3000,9,22,43
0.1,3,6,0,319,9,21,43
0.1,3,6,1,421,9,21,43
0.1,3,6,2,697,10,24,43
0.1,3,6,3,1852,10,27,43
0.1,3,7,0,199,7,16,43
0.1,3,7,1,312,8,18,43
0.1,3,7,2,487,9,21,43
0.1,3,7,3,1327,9,23,43
0.1,3,8,0,51,5,14,43
0.1,3,8,1,118,5,15,43
0.1,3,8,2,239,6,18,43
0.1,3,8,3,785,6,20,43
0.1,3,9,0,34,5,14,43
0.1,3,9,1,51,5,15,43
0.1,3,9,2,80,5,15,43
0.1,3,9,3,341,5,16,43
0.1,3,10,0,27,4,9,43
0.1,3,10,1,42,4,10,43
0.1,3,10,2,67,4,10,43
0.1,3,10,3,329,5,12,43
0.1,4,5,0,514,12,25,43
0.1,4,5,1,1266,12,28,43
0.1,4,5,2,3000,13,29,43
0.1,4,5,3,3000,5,13,44
0.1,4,6,0,208,10,20,43
0.1,4,6,1,289,11,22,43
0.1,4,6,2,445,11,22,43
0.1,4,6,3,1018,11,25,44
0.1,4,7,0,71,8,18,43
0.1,4,7,1,259,10,21,43
0.1,4,7,2,369,10,21,43
0.1,4,7,3,789,10,22,43
0.1,4,8,0,53,7,17,43
0.1,4,8,1,97,8,18,43
0.1,4,8,2,171,9,19,43
0.1,4,8,3,603,9,20,43
0.1,4,9,0,41,7,16,43
0.1,4,9,1,95,8,18,43
0.1,4,9,2,161,8,18,43
0.1,4,9,3,569,8,19,43
0.1,4,10,0,30,5,13,43
0.1,4,10,1,69,7,16,43
0.1,4,10,2,118,7,16,43
0.1,4,10,3,325,7,17,43
0.1,5,5,0,558,12,23,43
0.1,5,5,1,3000,12,26,43
0.1,5,5,2,3000,5,12,43
0.1,5,5,3,3000,0,0,0
0.1,5,6,0,214,11,22,43
0.1,5,6,1,341,11,24,43
0.1,5,6,2,770,11,24,43
0.1,5,6,3,3000,6,15,43
0.1,5,7,0,134,7,17,43
0.1,5,7,1,221,8,18,43
0.1,5,7,2,498,10,20,43
0.1,5,7,3,3000,8,18,43
0.1,5,8,0,75,6,14,43
0.1,5,8,1,124,7,16,43
0.1,5,8,2,219,10,19,43
0.1,5,8,3,1356,10,21,43
0.1,5,9,0,48,5,10,43
0.1,5,9,1,75,6,13,43
0.1,5,9,2,116,9,16,43
0.1,5,9,3,159,9,19,43
0.1,5,10,0,39,4,9,43
0.1,5,10,1,44,4,10,43
0.1,5,10,2,62,7,13,43
0.1,5,10,3,73,7,16,43
0.2,1,5,0,389,9,18,43
0.2,1,5,1,404,9,20,43
0.2,1,5,2,426,9,20,43
