min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,128,2,6,23
0.1,1,5,1,5000,0,0,0
0.1,1,5,2,5000,0,0,0
0.1,1,5,3,5000,0,0,0
0.1,1,6,0,36,2,6,23
0.1,1,6,1,4589,3,8,23
0.1,1,6,2,5000,0,0,0
0.1,1,6,3,5000,0,0,0
0.1,1,7,0,19,2,6,23
0.1,1,7,1,157,3,8,23
0.1,1,7,2,497,3,9,23
0.1,1,7,3,771,4,10,24
0.1,1,8,0,3,0,0,0
0.1,1,8,1,4,0,0,0
0.1,1,8,2,8,0,0,0
0.1,1,8,3,9,0,0,0
0.1,1,9,0,1,0,0,0
0.1,1,9,1,1,0,0,0
0.1,1,9,2,1,0,0,0
0.1,1,9,3,1,0,0,0
0.1,1,10,0,1,0,0,0
0.1,1,10,1,1,0,0,0
0.1,1,10,2,1,0,0,0
0.1,1,10,3,1,0,0,0
0.1,2,5,0,311,3,12,24
0.1,2,5,1,897,5,15,24
0.1,2,5,2,1596,6,16,25
0.1,2,5,3,1883,6,16,25
0.1,2,6,0,120,3,11,24
0.1,2,6,1,469,5,13,24
0.1,2,6,2,791,6,14,25
0.1,2,6,3,984,6,14,25
0.1,2,7,0,19,2,4,23
0.1,2,7,1,54,4,6,23
0.1,2,7,2,72,4,6,23
0.1,2,7,3,82,4,6,23
0.1,2,8,0,12,2,4,23
0.1,2,8,1,37,4,6,23
0.1,2,8,2,63,4,6,23
0.1,2,8,3,73,4,6,23
0.1,2,9,0,11,2,4,23
0.1,2,9,1,32,2,4,23
0.1,2,9,2,59,2,4,23
0.1,2,9,3,69,2,4,23
0.1,2,10,0,2,0,0,0
0.1,2,10,1,28,2,4,23
0.1,2,10,2,52,2,4,23
0.1,2,10,3,63,2,4,23
0.1,3,5,0,322,4,13,25
0.1,3,5,1,971,6,16,25
0.1,3,5,2,1701,7,17,26
0.1,3,5,3,1989,7,17,26
0.1,3,6,0,124,4,12,25
0.1,3,6,1,517,6,14,25
0.1,3,6,2,868,7,15,26
0.1,3,6,3,1067,7,15,26
0.1,3,7,0,22,3,5,24
0.1,3,7,1,98,5,7,24
0.1,3,7,2,148,5,7,24
0.1,3,7,3,164,5,7,24
0.1,3,8,0,12,2,4,23
0.1,3,8,1,58,5,7,24
0.1,3,8,2,139,5,7,24
0.1,3,8,3,155,5,7,24
0.1,3,9,0,11,2,4,23
0.1,3,9,1,32,2,4,23
0.1,3,9,2,59,2,4,23
0.1,3,9,3,69,2,4,23
0.1,3,10,0,2,0,0,0
0.1,3,10,1,28,2,4,23
0.1,3,10,2,52,2,4,23
0.1,3,10,3,63,2,4,23
0.1,4,5,0,480,4,13,25
0.1,4,5,1,1075,6,16,25
0.1,4,5,2,1786,7,17,26
0.1,4,5,3,2072,7,17,26
0.1,4,6,0,168,4,7,24
0.1,4,6,1,963,6,14,25
0.1,4,6,2,1660,7,15,26
0.1,4,6,3,1943,7,15,26
0.1,4,7,0,25,4,6,24
0.1,4,7,1,105,6,8,24
0.1,4,7,2,156,6,8,24
0.1,4,7,3,293,7,9,25
0.1,4,8,0,9,4,5,24
0.1,4,8,1,30,6,7,24
0.1,4,8,2,75,6,8,24
0.1,4,8,3,93,6,8,24
0.1,4,9,0,4,3,4,23
0.1,4,9,1,10,3,4,23
0.1,4,9,2,16,3,4,23
0.1,4,9,3,17,3,4,23
0.1,4,10,0,4,3,4,23
0.1,4,10,1,6,3,4,23
0.1,4,10,2,9,3,4,23
0.1,4,10,3,11,3,4,23
0.1,5,5,0,1886,8,19,29
0.1,5,5,1,2362,8,19,29
0.1,5,5,2,2966,8,19,29
0.1,5,5,3,3212,8,19,29
0.1,5,6,0,1694,8,19,29
0.1,5,6,1,2362,8,19,29
0.1,5,6,2,2963,8,19,29
0.1,5,6,3,3210,8,19,29
0.1,5,7,0,899,7,14,25
0.1,5,7,1,1698,8,19,29
0.1,5,7,2,1723,8,19,29
0.1,5,7,3,1817,8,19,29
0.1,5,8,0,145,6,13,24
0.1,5,8,1,374,6,16,25
0.1,5,8,2,388,6,16,25
0.1,5,8,3,437,6,16,25
0.1,5,9,0,89,5,12,24
0.1,5,9,1,222,6,16,25
0.1,5,9,2,264,6,16,25
0.1,5,9,3,329,6,16,25
0.1,5,10,0,24,4,6,23
0.1,5,10,1,36,5,7,23
0.1,5,10,2,43,5,7,23
0.1,5,10,3,55,5,7,23
0.2,1,5,0,128,2,6,23
0.2,1,5,1,5000,0,0,0
0.2,1,5,2,5000,0,0,0
0.2,1,5,3,5000,0,0,0
0.2,1,6,0,36,2,6,23
0.2,1,6,1,4589,3,8,23
0.2,1,6,2,5000,0,0,0
0.2,1,6,3,5000,0,0,0
0.2,1,7,0,19,2,6,23
0.2,1,7,1,157,3,8,23
0.2,1,7,2,497,3,9,23
0.2,1,7,3,771,4,10,24
0.2,1,8,0,3,0,1,23
0.2,1,8,1,6,0,1,23
0.2,1,8,2,8,0,1,23
0.2,1,8,3,9,0,1,23
0.2,1,9,0,1,0,0,0
0.2,1,9,1,1,0,0,0
0.2,1,9,2,1,0,0,0
0.2,1,9,3,1,0,0,0
0.2,1,10,0,1,0,0,0
0.2,1,10,1,1,0,0,0
0.2,1,10,2,1,0,0,0
0.2,1,10,3,1,0,0,0
0.2,2,5,0,600,6,16,25
0.2,2,5,1,1751,6,16,25
0.2,2,5,2,1827,6,16,25
0.2,2,5,3,2101,6,16,25
0.2,2,6,0,287,4,14,25
0.2,2,6,1,452,4,14,25
0.2,2,6,2,467,4,14,25
0.2,2,6,3,522,4,14,25
0.2,2,7,0,28,3,7,25
0.2,2,7,1,365,4,12,25
0.2,2,7,2,378,4,12,25
0.2,2,7,3,433,4,12,25
0.2,2,8,0,15,3,5,24
0.2,2,8,1,361,4,12,25
0.2,2,8,2,376,4,12,25
0.2,2,8,3,431,4,12,25
0.2,2,9,0,14,3,5,24
0.2,2,9,1,310,4,12,25
0.2,2,9,2,322,4,12,25
0.2,2,9,3,370,4,12,25
0.2,2,10,0,5,2,4,23
0.2,2,10,1,97,3,10,24
0.2,2,10,2,153,4,11,25
0.2,2,10,3,187,4,11,25
0.2,3,5,0,601,6,16,25
0.2,3,5,1,1752,6,16,25
0.2,3,5,2,1828,6,16,25
0.2,3,5,3,2102,6,16,25
0.2,3,6,0,288,4,14,25
0.2,3,6,1,453,4,14,25
0.2,3,6,2,468,4,14,25
0.2,3,6,3,523,4,14,25
0.2,3,7,0,29,3,7,25
0.2,3,7,1,366,4,12,25
0.2,3,7,2,379,4,12,25
0.2,3,7,3,434,4,12,25
0.2,3,8,0,15,3,5,24
0.2,3,8,1,361,4,12,25
0.2,3,8,2,376,4,12,25
0.2,3,8,3,431,4,12,25
0.2,3,9,0,14,3,5,24
0.2,3,9,1,310,4,12,25
0.2,3,9,2,322,4,12,25
0.2,3,9,3,370,4,12,25
0.2,3,10,0,5,2,4,23
0.2,3,10,1,97,3,10,24
0.2,3,10,2,153,4,11,25
0.2,3,10,3,187,4,11,25
0.2,4,5,0,353,8,17,28
0.2,4,5,1,2533,9,20,29
0.2,4,5,2,4683,9,20,29
0.2,4,5,3,5000,9,20,29
0.2,4,6,0,97,6,13,28
0.2,4,6,1,2039,8,18,29
0.2,4,6,2,2652,8,18,29
0.2,4,6,3,2933,8,18,29
0.2,4,7,0,67,6,11,28
0.2,4,7,1,1339,8,17,29
0.2,4,7,2,1340,8,17,29
0.2,4,7,3,1374,8,17,29
0.2,4,8,0,37,5,7,24
0.2,4,8,1,1337,8,17,29
0.2,4,8,2,1339,8,17,29
0.2,4,8,3,1373,8,17,29
0.2,4,9,0,7,4,4,23
0.2,4,9,1,680,6,10,26
0.2,4,9,2,767,6,11,26
0.2,4,9,3,912,6,11,26
0.2,4,10,0,6,4,4,23
0.2,4,10,1,358,6,10,26
0.2,4,10,2,608,6,11,26
0.2,4,10,3,740,6,11,26
0.2,5,5,0,353,8,17,28
0.2,5,5,1,2550,9,21,29
0.2,5,5,2,4700,9,21,29
0.2,5,5,3,5000,9,21,29
0.2,5,6,0,97,6,13,28
0.2,5,6,1,2046,8,19,29
0.2,5,6,2,2669,8,19,29
0.2,5,6,3,2951,8,19,29
0.2,5,7,0,67,6,11,28
0.2,5,7,1,1343,8,18,29
0.2,5,7,2,1350,8,18,29
0.2,5,7,3,1385,8,18,29
0.2,5,8,0,37,5,7,24
0.2,5,8,1,1341,8,18,29
0.2,5,8,2,1348,8,18,29
0.2,5,8,3,1382,8,18,29
0.2,5,9,0,7,4,4,23
0.2,5,9,1,680,6,10,26
0.2,5,9,2,767,6,11,26
0.2,5,9,3,912,6,11,26
0.2,5,10,0,6,4,4,23
0.2,5,10,1,358,6,10,26
0.2,5,10,2,608,6,11,26
0.2,5,10,3,740,6,11,26
0.3,1,5,0,128,2,6,23
0.3,1,5,1,5000,0,0,0
0.3,1,5,2,5000,0,0,0
0.3,1,5,3,5000,0,0,0
0.3,1,6,0,36,2,6,23
0.3,1,6,1,4589,3,8,23
0.3,1,6,2,5000,0,0,0
0.3,1,6,3,5000,0,0,0
0.3,1,7,0,19,2,6,23
0.3,1,7,1,157,3,8,23
0.3,1,7,2,497,3,9,23
0.3,1,7,3,771,4,10,24
0.3,1,8,0,10,2,5,23
0.3,1,8,1,72,2,5,23
0.3,1,8,2,284,2,6,23
0.3,1,8,3,435,3,7,24
0.3,1,9,0,3,0,1,23
0.3,1,9,1,3,0,1,23
0.3,1,9,2,5,0,1,23
0.3,1,9,3,6,0,1,23
0.3,1,10,0,1,0,0,0
0.3,1,10,1,1,0,0,0
0.3,1,10,2,1,0,0,0
0.3,1,10,3,1,0,0,0
0.3,2,5,0,600,6,16,25
0.3,2,5,1,1751,6,16,25
0.3,2,5,2,1827,6,16,25
0.3,2,5,3,2101,6,16,25
0.3,2,6,0,287,4,14,25
0.3,2,6,1,452,4,14,25
0.3,2,6,2,467,4,14,25
0.3,2,6,3,522,4,14,25
0.3,2,7,0,28,3,7,25
0.3,2,7,1,365,4,12,25
0.3,2,7,2,378,4,12,25
0.3,2,7,3,433,4,12,25
0.3,2,8,0,15,3,5,24
0.3,2,8,1,361,4,12,25
0.3,2,8,2,376,4,12,25
0.3,2,8,3,431,4,12,25
0.3,2,9,0,14,3,5,24
0.3,2,9,1,310,4,12,25
0.3,2,9,2,324,4,12,25
0.3,2,9,3,373,4,12,25
0.3,2,10,0,5,2,4,23
0.3,2,10,1,97,3,10,24
0.3,2,10,2,153,4,11,25
0.3,2,10,3,187,4,11,25
0.3,3,5,0,600,6,16,25
0.3,3,5,1,1751,6,16,25
0.3,3,5,2,1827,6,16,25
0.3,3,5,3,2101,6,16,25
0.3,3,6,0,287,4,14,25
0.3,3,6,1,452,4,14,25
0.3,3,6,2,467,4,14,25
0.3,3,6,3,522,4,14,25
0.3,3,7,0,28,3,7,25
0.3,3,7,1,365,4,12,25
0.3,3,7,2,378,4,12,25
0.3,3,7,3,433,4,12,25
0.3,3,8,0,15,3,5,24
0.3,3,8,1,361,4,12,25
0.3,3,8,2,376,4,12,25
