min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,261,2,17,43
0.1,1,5,1,1017,3,20,44
0.1,1,5,2,3000,3,21,44
0.1,1,5,3,3000,0,7,43
0.1,1,6,0,261,2,17,43
0.1,1,6,1,1001,3,20,44
0.1,1,6,2,2521,3,21,44
0.1,1,6,3,3000,1,9,44
0.1,1,7,0,207,2,12,43
0.1,1,7,1,791,3,16,44
0.1,1,7,2,2156,3,18,44
0.1,1,7,3,3000,1,9,44
0.1,1,8,0,134,2,11,43
0.1,1,8,1,147,2,13,43
0.1,1,8,2,164,2,14,43
0.1,1,8,3,177,2,17,43
0.1,1,9,0,30,2,10,43
0.1,1,9,1,35,2,12,43
0.1,1,9,2,39,2,13,43
0.1,1,9,3,177,2,17,43
0.1,1,10,0,8,0,3,43
0.1,1,10,1,10,0,4,43
0.1,1,10,2,11,0,4,43
0.1,1,10,3,80,0,6,43
0.1,2,5,0,407,4,24,43
0.1,2,5,1,496,5,26,43
0.1,2,5,2,2122,5,27,43
0.1,2,5,3,3000,1,9,43
0.1,2,6,0,271,4,20,43
0.1,2,6,1,286,4,20,43
0.1,2,6,2,289,4,20,43
0.1,2,6,3,308,4,20,43
0.1,2,7,0,246,4,19,43
0.1,2,7,1,263,4,20,43
0.1,2,7,2,282,4,20,43
0.1,2,7,3,303,4,20,43
0.1,2,8,0,80,3,17,43
0.1,2,8,1,86,3,18,43
0.1,2,8,2,89,3,18,43
0.1,2,8,3,227,3,19,43
0.1,2,9,0,33,2,13,43
0.1,2,9,1,50,2,15,43
0.1,2,9,2,53,2,15,43
0.1,2,9,3,55,2,15,43
0.1,2,10,0,22,2,8,43
0.1,2,10,1,33,2,10,43
0.1,2,10,2,37,2,11,43
0.1,2,10,3,40,2,14,43
0.1,3,5,0,1014,6,27,44
0.1,3,5,1,1527,7,29,44
0.1,3,5,2,3000,2,10,44
0.1,3,5,3,3000,0,4,43
0.1,3,6,0,486,5,24,44
0.1,3,6,1,885,6,26,44
0.1,3,6,2,3000,3,20,44
0.1,3,6,3,3000,0,7,43
0.1,3,7,0,289,3,18,43
0.1,3,7,1,534,5,22,44
0.1,3,7,2,2702,5,23,44
0.1,3,7,3,3000,0,7,43
0.1,3,8,0,74,3,16,43
0.1,3,8,1,107,4,19,44
