min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1918,8,16,29
0.1,1,5,1,1918,8,16,29
0.1,1,5,2,1918,8,16,29
0.1,1,5,3,1918,8,16,29
0.1,1,6,0,1669,7,15,29
0.1,1,6,1,1669,7,15,29
0.1,1,6,2,1669,7,15,29
0.1,1,6,3,1669,7,15,29
0.1,1,7,0,63,4,7,28
0.1,1,7,1,706,7,13,29
0.1,1,7,2,793,7,14,29
0.1,1,7,3,1395,7,15,29
0.1,1,8,0,25,4,5,25
0.1,1,8,1,173,6,11,26
0.1,1,8,2,516,7,13,27
0.1,1,8,3,930,7,14,27
0.1,1,9,0,8,4,4,24
0.1,1,9,1,38,5,7,24
0.1,1,9,2,375,5,9,24
0.1,1,9,3,635,6,12,25
0.1,1,10,0,3,2,2,23
0.1,1,10,1,38,5,7,24
0.1,1,10,2,375,5,9,24
0.1,1,10,3,635,6,12,25
0.1,2,5,0,1918,8,16,29
0.1,2,5,1,1918,8,16,29
0.1,2,5,2,1918,8,16,29
0.1,2,5,3,1918,8,16,29
0.1,2,6,0,1669,7,15,29
0.1,2,6,1,1669,7,15,29
0.1,2,6,2,1669,7,15,29
0.1,2,6,3,1669,7,15,29
0.1,2,7,0,292,6,14,28
0.1,2,7,1,888,7,15,29
0.1,2,7,2,1331,7,15,29
0.1,2,7,3,1547,7,15,29
0.1,2,8,0,154,6,11,25
0.1,2,8,1,355,6,13,26
0.1,2,8,2,1054,7,14,27
0.1,2,8,3,1082,7,14,27
0.1,2,9,0,26,5,6,24
0.1,2,9,1,355,6,13,26
0.1,2,9,2,1054,7,14,27
0.1,2,9,3,1082,7,14,27
0.1,2,10,0,4,3,3,24
0.1,2,10,1,173,6,11,26
0.1,2,10,2,516,7,13,27
0.1,2,10,3,930,7,14,27
0.1,3,5,0,1682,7,15,29
0.1,3,5,1,1683,7,15,29
0.1,3,5,2,1683,7,15,29
0.1,3,5,3,1684,7,15,29
0.1,3,6,0,1671,7,15,29
0.1,3,6,1,1673,7,15,29
0.1,3,6,2,1682,7,15,29
0.1,3,6,3,1682,7,15,29
0.1,3,7,0,292,6,14,28
0.1,3,7,1,892,7,15,29
0.1,3,7,2,1344,7,15,29
0.1,3,7,3,1560,7,15,29
0.1,3,8,0,28,4,5,25
0.1,3,8,1,303,6,11,26
0.1,3,8,2,726,7,14,29
0.1,3,8,3,1292,7,15,29
0.1,3,9,0,8,4,4,24
0.1,3,9,1,202,6,10,25
0.1,3,9,2,626,6,12,27
0.1,3,9,3,1097,6,13,27
0.1,3,10,0,5,2,2,23
0.1,3,10,1,65,5,8,24
0.1,3,10,2,400,5,10,24
0.1,3,10,3,707,5,11,24
0.1,4,5,0,2104,8,19,29
0.1,4,5,1,3884,8,19,29
0.1,4,5,2,4757,8,19,29
0.1,4,5,3,5000,8,19,29
0.1,4,6,0,1692,8,16,29
0.1,4,6,1,1821,8,16,29
0.1,4,6,2,2502,8,16,29
0.1,4,6,3,3233,9,18,29
0.1,4,7,0,166,7,12,28
0.1,4,7,1,772,8,14,29
0.1,4,7,2,935,8,15,29
0.1,4,7,3,1441,8,16,29
0.1,4,8,0,41,6,8,26
0.1,4,8,1,367,7,11,27
0.1,4,8,2,824,7,13,27
0.1,4,8,3,1238,7,15,28
0.1,4,9,0,22,5,6,26
0.1,4,9,1,218,6,9,27
0.1,4,9,2,613,6,11,27
0.1,4,9,3,1107,6,13,27
0.1,4,10,0,21,5,6,26
0.1,4,10,1,103,6,9,27
0.1,4,10,2,478,6,11,27
0.1,4,10,3,911,6,13,27
0.1,5,5,0,2474,8,18,29
0.1,5,5,1,5000,7,16,27
0.1,5,5,2,5000,0,2,23
0.1,5,5,3,5000,0,1,23
0.1,5,6,0,1756,8,18,29
0.1,5,6,1,2596,8,19,29
0.1,5,6,2,5000,6,13,27
0.1,5,6,3,5000,5,10,26
0.1,5,7,0,321,7,16,28
0.1,5,7,1,1125,8,18,29
0.1,5,7,2,5000,7,14,27
0.1,5,7,3,5000,7,13,27
0.1,5,8,0,45,6,8,25
0.1,5,8,1,474,7,13,26
0.1,5,8,2,4440,8,16,29
0.1,5,8,3,5000,7,16,27
0.1,5,9,0,17,5,6,24
0.1,5,9,1,307,7,12,25
0.1,5,9,2,2364,7,14,27
0.1,5,9,3,3666,7,15,27
0.1,5,10,0,10,5,5,24
0.1,5,10,1,108,6,9,25
0.1,5,10,2,2072,6,11,25
0.1,5,10,3,3214,7,13,25
0.2,1,5,0,1918,8,16,29
0.2,1,5,1,1918,8,16,29
0.2,1,5,2,1918,8,16,29
0.2,1,5,3,1918,8,16,29
0.2,1,6,0,1669,7,15,29
0.2,1,6,1,1669,7,15,29
0.2,1,6,2,1669,7,15,29
0.2,1,6,3,1669,7,15,29
0.2,1,7,0,63,4,7,28
0.2,1,7,1,706,7,13,29
0.2,1,7,2,793,7,14,29
0.2,1,7,3,1395,7,15,29
0.2,1,8,0,25,4,5,25
0.2,1,8,1,173,6,11,26
0.2,1,8,2,516,7,13,27
0.2,1,8,3,930,7,14,27
0.2,1,9,0,8,4,4,24
0.2,1,9,1,38,5,7,24
0.2,1,9,2,375,5,9,24
0.2,1,9,3,635,6,12,25
0.2,1,10,0,3,2,2,23
0.2,1,10,1,38,5,7,24
0.2,1,10,2,375,5,9,24
0.2,1,10,3,635,6,12,25
0.2,2,5,0,1996,8,16,29
0.2,2,5,1,5000,6,12,27
0.2,2,5,2,5000,0,0,0
0.2,2,5,3,5000,0,0,0
0.2,2,6,0,1669,7,15,29
0.2,2,6,1,1675,7,15,29
0.2,2,6,2,1695,7,15,29
0.2,2,6,3,1697,7,15,29
0.2,2,7,0,65,5,8,28
0.2,2,7,1,720,7,13,29
0.2,2,7,2,821,7,14,29
0.2,2,7,3,1411,7,15,29
0.2,2,8,0,34,3,4,24
0.2,2,8,1,716,7,13,29
0.2,2,8,2,821,7,14,29
0.2,2,8,3,1411,7,15,29
0.2,2,9,0,8,3,3,23
0.2,2,9,1,124,5,8,26
0.2,2,9,2,604,5,10,26
0.2,2,9,3,959,6,13,27
0.2,2,10,0,3,2,2,23
0.2,2,10,1,48,5,7,24
0.2,2,10,2,393,5,9,24
0.2,2,10,3,651,6,12,25
0.2,3,5,0,1990,8,16,29
0.2,3,5,1,5000,6,12,27
0.2,3,5,2,5000,0,0,0
0.2,3,5,3,5000,0,0,0
0.2,3,6,0,1687,7,15,29
0.2,3,6,1,3490,7,15,29
0.2,3,6,2,5000,0,0,0
0.2,3,6,3,5000,0,0,0
0.2,3,7,0,64,4,7,28
0.2,3,7,1,1167,7,13,29
0.2,3,7,2,5000,7,14,29
0.2,3,7,3,5000,0,0,0
0.2,3,8,0,33,2,3,24
0.2,3,8,1,706,7,13,29
0.2,3,8,2,797,7,14,29
0.2,3,8,3,1405,7,15,29
0.2,3,9,0,12,2,3,24
0.2,3,9,1,174,6,11,26
0.2,3,9,2,519,7,13,27
0.2,3,9,3,940,7,14,27
