min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,11,3,6,12
0.1,1,5,1,569,3,8,12
0.1,1,5,2,3000,2,3,12
0.1,1,5,3,3000,1,1,12
0.1,1,6,0,9,3,6,12
0.1,1,6,1,55,3,6,12
0.1,1,6,2,1452,3,6,12
0.1,1,6,3,3000,2,4,15
0.1,1,7,0,9,3,6,12
0.1,1,7,1,20,3,6,12
0.1,1,7,2,242,3,6,12
0.1,1,7,3,1043,3,7,15
0.1,1,8,0,0,0,0,0
0.1,1,8,1,2,0,0,0
0.1,1,8,2,11,0,0,0
0.1,1,8,3,54,0,0,0
0.1,1,9,0,0,0,0,0
0.1,1,9,1,1,0,0,0
0.1,1,9,2,11,0,0,0
0.1,1,9,3,49,0,0,0
0.1,1,10,0,0,0,0,0
0.1,1,10,1,1,0,0,0
0.1,1,10,2,6,0,0,0
0.1,1,10,3,40,0,0,0
0.1,2,5,0,13,0,0,0
0.1,2,5,1,470,1,2,12
0.1,2,5,2,3000,0,0,0
0.1,2,5,3,3000,0,0,0
0.1,2,6,0,1,0,0,0
0.1,2,6,1,60,1,2,12
0.1,2,6,2,3000,0,0,0
0.1,2,6,3,3000,0,0,0
0.1,2,7,0,1,0,0,0
0.1,2,7,1,14,0,0,0
0.1,2,7,2,3000,0,1,3
0.1,2,7,3,3000,0,0,0
0.1,2,8,0,0,0,0,0
0.1,2,8,1,2,0,0,0
0.1,2,8,2,13,1,1,12
0.1,2,8,3,56,1,1,12
0.1,2,9,0,0,0,0,0
0.1,2,9,1,1,0,0,0
0.1,2,9,2,3,1,1,12
0.1,2,9,3,3,1,1,12
0.1,2,10,0,0,0,0,0
0.1,2,10,1,1,0,0,0
0.1,2,10,2,1,0,0,0
0.1,2,10,3,1,0,0,0
0.1,3,5,0,38,2,6,12
0.1,3,5,1,397,2,6,12
0.1,3,5,2,3000,0,0,0
0.1,3,5,3,3000,0,0,0
0.1,3,6,0,23,2,5,12
0.1,3,6,1,49,2,5,12
0.1,3,6,2,3000,1,1,12
0.1,3,6,3,3000,0,0,0
0.1,3,7,0,9,2,5,12
0.1,3,7,1,28,2,5,12
0.1,3,7,2,3000,2,4,15
0.1,3,7,3,3000,1,1,12
0.1,3,8,0,2,1,2,12
0.1,3,8,1,6,2,3,12
0.1,3,8,2,10,3,4,12
0.1,3,8,3,10,3,4,12
0.1,3,9,0,2,1,2,12
0.1,3,9,1,6,2,3,12
0.1,3,9,2,10,3,4,12
0.1,3,9,3,10,3,4,12
0.1,3,10,0,2,1,2,12
0.1,3,10,1,6,2,3,12
0.1,3,10,2,7,2,3,12
0.1,3,10,3,7,2,3,12
0.1,4,5,0,38,2,6,12
0.1,4,5,1,397,2,6,12
0.1,4,5,2,3000,0,0,0
0.1,4,5,3,3000,0,0,0
0.1,4,6,0,23,2,5,12
0.1,4,6,1,49,2,5,12
0.1,4,6,2,3000,1,1,12
0.1,4,6,3,3000,0,0,0
0.1,4,7,0,9,2,5,12
0.1,4,7,1,28,2,5,12
0.1,4,7,2,3000,2,4,15
0.1,4,7,3,3000,1,1,12
0.1,4,8,0,2,1,2,12
0.1,4,8,1,6,2,3,12
0.1,4,8,2,10,3,4,12
0.1,4,8,3,10,3,4,12
0.1,4,9,0,2,1,2,12
0.1,4,9,1,6,2,3,12
0.1,4,9,2,10,3,4,12
0.1,4,9,3,10,3,4,12
0.1,4,10,0,2,1,2,12
0.1,4,10,1,6,2,3,12
0.1,4,10,2,7,2,3,12
0.1,4,10,3,7,2,3,12
0.1,5,5,0,243,4,9,12
0.1,5,5,1,471,4,9,12
0.1,5,5,2,3000,1,1,12
0.1,5,5,3,3000,0,0,0
0.1,5,6,0,33,4,9,12
0.1,5,6,1,85,4,9,12
0.1,5,6,2,220,4,9,12
0.1,5,6,3,384,5,11,12
0.1,5,7,0,24,4,9,12
0.1,5,7,1,66,4,9,12
0.1,5,7,2,127,4,9,12
0.1,5,7,3,184,5,11,12
0.1,5,8,0,21,4,7,12
0.1,5,8,1,53,4,7,12
0.1,5,8,2,88,4,7,12
0.1,5,8,3,119,5,9,12
0.1,5,9,0,21,4,7,12
0.1,5,9,1,53,4,7,12
0.1,5,9,2,84,4,7,12
0.1,5,9,3,109,5,9,12
0.1,5,10,0,15,3,4,12
0.1,5,10,1,40,3,4,12
0.1,5,10,2,76,4,7,12
0.1,5,10,3,101,5,9,12
0.2,1,5,0,11,3,6,12
0.2,1,5,1,569,3,8,12
0.2,1,5,2,3000,2,3,12
0.2,1,5,3,3000,1,1,12
0.2,1,6,0,9,3,6,12
0.2,1,6,1,55,3,6,12
0.2,1,6,2,1452,3,6,12
0.2,1,6,3,3000,2,4,15
0.2,1,7,0,9,3,6,12
0.2,1,7,1,20,3,6,12
0.2,1,7,2,242,3,6,12
0.2,1,7,3,1043,3,7,15
0.2,1,8,0,0,0,0,0
0.2,1,8,1,2,0,0,0
0.2,1,8,2,11,0,0,0
0.2,1,8,3,54,0,0,0
0.2,1,9,0,0,0,0,0
0.2,1,9,1,1,0,0,0
0.2,1,9,2,11,0,0,0
0.2,1,9,3,49,0,0,0
0.2,1,10,0,0,0,0,0
0.2,1,10,1,1,0,0,0
0.2,1,10,2,6,0,0,0
0.2,1,10,3,40,0,0,0
0.2,2,5,0,13,0,0,0
0.2,2,5,1,470,1,2,12
0.2,2,5,2,3000,0,0,0
0.2,2,5,3,3000,0,0,0
0.2,2,6,0,1,0,0,0
0.2,2,6,1,60,1,2,12
0.2,2,6,2,3000,0,0,0
0.2,2,6,3,3000,0,0,0
0.2,2,7,0,1,0,0,0
0.2,2,7,1,14,0,0,0
0.2,2,7,2,3000,0,1,3
0.2,2,7,3,3000,0,0,0
0.2,2,8,0,0,0,0,0
0.2,2,8,1,2,0,0,0
0.2,2,8,2,13,1,1,12
0.2,2,8,3,56,1,1,12
0.2,2,9,0,0,0,0,0
0.2,2,9,1,1,0,0,0
0.2,2,9,2,3,1,1,12
0.2,2,9,3,3,1,1,12
0.2,2,10,0,0,0,0,0
0.2,2,10,1,1,0,0,0
0.2,2,10,2,1,0,0,0
0.2,2,10,3,1,0,0,0
0.2,3,5,0,38,2,6,12
0.2,3,5,1,397,2,6,12
0.2,3,5,2,3000,0,0,0
0.2,3,5,3,3000,0,0,0
0.2,3,6,0,23,2,5,12
0.2,3,6,1,49,2,5,12
0.2,3,6,2,3000,1,1,12
0.2,3,6,3,3000,0,0,0
0.2,3,7,0,9,2,5,12
0.2,3,7,1,28,2,5,12
0.2,3,7,2,3000,2,4,15
0.2,3,7,3,3000,1,1,12
0.2,3,8,0,2,1,2,12
0.2,3,8,1,6,2,3,12
0.2,3,8,2,10,3,4,12
0.2,3,8,3,10,3,4,12
0.2,3,9,0,2,1,2,12
0.2,3,9,1,6,2,3,12
0.2,3,9,2,10,3,4,12
0.2,3,9,3,10,3,4,12
0.2,3,10,0,2,1,2,12
0.2,3,10,1,6,2,3,12
0.2,3,10,2,7,2,3,12
0.2,3,10,3,7,2,3,12
0.2,4,5,0,38,2,6,12
0.2,4,5,1,397,2,6,12
0.2,4,5,2,3000,0,0,0
0.2,4,5,3,3000,0,0,0
0.2,4,6,0,23,2,5,12
0.2,4,6,1,49,2,5,12
0.2,4,6,2,3000,1,1,12
0.2,4,6,3,3000,0,0,0
0.2,4,7,0,9,2,5,12
0.2,4,7,1,28,2,5,12
0.2,4,7,2,3000,2,4,15
0.2,4,7,3,3000,1,1,12
0.2,4,8,0,2,1,2,12
0.2,4,8,1,6,2,3,12
0.2,4,8,2,10,3,4,12
0.2,4,8,3,10,3,4,12
0.2,4,9,0,2,1,2,12
0.2,4,9,1,6,2,3,12
0.2,4,9,2,10,3,4,12
0.2,4,9,3,10,3,4,12
0.2,4,10,0,2,1,2,12
0.2,4,10,1,6,2,3,12
0.2,4,10,2,7,2,3,12
0.2,4,10,3,7,2,3,12
0.2,5,5,0,243,4,9,12
0.2,5,5,1,471,4,9,12
0.2,5,5,2,3000,1,1,12
0.2,5,5,3,3000,0,0,0
0.2,5,6,0,33,4,9,12
0.2,5,6,1,85,4,9,12
0.2,5,6,2,220,4,9,12
0.2,5,6,3,384,5,11,12
0.2,5,7,0,24,4,9,12
0.2,5,7,1,66,4,9,12
0.2,5,7,2,127,4,9,12
0.2,5,7,3,184,5,11,12
0.2,5,8,0,21,4,7,12
0.2,5,8,1,53,4,7,12
0.2,5,8,2,88,4,7,12
0.2,5,8,3,119,5,9,12
0.2,5,9,0,21,4,7,12
0.2,5,9,1,53,4,7,12
0.2,5,9,2,84,4,7,12
0.2,5,9,3,109,5,9,12
0.2,5,10,0,15,3,4,12
0.2,5,10,1,40,3,4,12
0.2,5,10,2,76,4,7,12
0.2,5,10,3,101,5,9,12
0.3,1,5,0,11,3,6,12
0.3,1,5,1,569,3,8,12
0.3,1,5,2,3000,2,3,12
0.3,1,5,3,3000,1,1,12
0.3,1,6,0,9,3,6,12
0.3,1,6,1,55,3,6,12
0.3,1,6,2,1452,3,6,12
0.3,1,6,3,3000,2,4,15
0.3,1,7,0,9,3,6,12
0.3,1,7,1,20,3,6,12
0.3,1,7,2,242,3,6,12
0.3,1,7,3,1043,3,7,15
0.3,1,8,0,8,3,6,12
0.3,1,8,1,17,3,6,12
0.3,1,8,2,95,3,6,12
0.3,1,8,3,656,3,7,15
0.3,1,9,0,7,2,5,12
0.3,1,9,1,15,2,5,12
0.3,1,9,2,16,2,5,12
0.3,1,9,3,16,2,5,12
0.3,1,10,0,7,2,5,12
0.3,1,10,1,15,2,5,12
0.3,1,10,2,16,2,5,12
0.3,1,10,3,16,2,5,12
0.3,2,5,0,184,3,8,12
0.3,2,5,1,3000,1,1,12
0.3,2,5,2,3000,0,0,0
0.3,2,5,3,3000,0,0,0
0.3,2,6,0,168,2,7,12
0.3,2,6,1,3000,2,6,12
0.3,2,6,2,3000,0,0,0
0.3,2,6,3,3000,0,0,0
0.3,2,7,0,11,2,5,12
0.3,2,7,1,3000,2,5,12
0.3,2,7,2,3000,0,0,0
0.3,2,7,3,3000,0,0,0
0.3,2,8,0,8,2,5,12
0.3,2,8,1,615,2,5,12
0.3,2,8,2,3000,1,2,15
0.3,2,8,3,3000,1,1,12
0.3,2,9,0,8,2,5,12
0.3,2,9,1,124,2,5,12
