min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,100,2,5,12
0.1,1,5,1,857,2,5,12
0.1,1,5,2,3000,0,1,12
0.1,1,5,3,3000,0,0,0
0.1,1,6,0,15,0,1,12
0.1,1,6,1,97,0,1,12
0.1,1,6,2,3000,0,1,12
0.1,1,6,3,3000,0,0,0
0.1,1,7,0,14,0,1,12
0.1,1,7,1,29,0,1,12
0.1,1,7,2,265,0,1,12
0.1,1,7,3,564,0,1,12
0.1,1,8,0,14,0,1,12
0.1,1,8,1,18,0,1,12
0.1,1,8,2,41,0,1,12
0.1,1,8,3,48,0,1,12
0.1,1,9,0,2,0,1,12
0.1,1,9,1,3,0,1,12
0.1,1,9,2,25,0,1,12
0.1,1,9,3,36,0,1,12
0.1,1,10,0,2,0,1,12
0.1,1,10,1,2,0,1,12
0.1,1,10,2,6,0,1,12
0.1,1,10,3,9,0,1,12
0.1,2,5,0,117,1,4,12
0.1,2,5,1,124,1,4,12
0.1,2,5,2,230,2,6,12
0.1,2,5,3,236,2,6,12
0.1,2,6,0,44,1,4,12
0.1,2,6,1,46,1,4,12
0.1,2,6,2,112,2,6,12
0.1,2,6,3,126,2,6,12
0.1,2,7,0,42,1,4,12
0.1,2,7,1,44,1,4,12
0.1,2,7,2,108,2,6,12
0.1,2,7,3,122,2,6,12
0.1,2,8,0,17,1,2,12
0.1,2,8,1,18,1,3,12
0.1,2,8,2,88,2,6,12
0.1,2,8,3,96,2,6,12
0.1,2,9,0,2,0,1,12
0.1,2,9,1,3,0,2,12
0.1,2,9,2,39,1,4,12
0.1,2,9,3,66,2,6,12
0.1,2,10,0,0,0,0,0
0.1,2,10,1,0,0,0,0
0.1,2,10,2,2,1,1,12
0.1,2,10,3,7,2,2,12
0.1,3,5,0,328,3,7,12
0.1,3,5,1,3000,3,7,12
0.1,3,5,2,3000,0,0,0
0.1,3,5,3,3000,0,0,0
0.1,3,6,0,175,2,5,12
0.1,3,6,1,689,2,5,12
0.1,3,6,2,3000,0,1,12
0.1,3,6,3,-1,0,1,12
0.1,3,7,0,28,1,4,12
0.1,3,7,1,68,1,4,12
0.1,3,7,2,2242,2,6,12
0.1,3,7,3,3000,2,7,12
0.1,3,8,0,11,1,4,12
0.1,3,8,1,22,1,4,12
0.1,3,8,2,515,2,6,12
0.1,3,8,3,1718,3,8,12
0.1,3,9,0,4,1,3,12
0.1,3,9,1,11,1,3,12
0.1,3,9,2,209,2,5,12
0.1,3,9,3,703,3,7,12
0.1,3,10,0,1,0,0,0
0.1,3,10,1,2,1,2,12
0.1,3,10,2,18,2,4,12
0.1,3,10,3,36,3,6,12
0.1,4,5,0,168,3,4,12
0.1,4,5,1,545,3,4,12
0.1,4,5,2,2527,3,4,12
0.1,4,5,3,3000,2,3,12
0.1,4,6,0,45,3,4,12
0.1,4,6,1,67,3,4,12
0.1,4,6,2,1092,3,4,12
0.1,4,6,3,2662,3,4,12
0.1,4,7,0,10,3,4,12
0.1,4,7,1,27,3,4,12
0.1,4,7,2,1010,3,4,12
0.1,4,7,3,2569,3,4,12
0.1,4,8,0,5,3,3,12
0.1,4,8,1,24,3,3,12
0.1,4,8,2,1004,3,3,12
0.1,4,8,3,1794,3,3,12
0.1,4,9,0,4,3,3,12
0.1,4,9,1,21,3,3,12
0.1,4,9,2,554,3,3,12
0.1,4,9,3,1047,3,3,12
0.1,4,10,0,4,3,3,12
0.1,4,10,1,12,3,3,12
0.1,4,10,2,492,3,3,12
0.1,4,10,3,942,3,3,12
0.1,5,5,0,810,4,8,12
0.1,5,5,1,2676,4,10,15
0.1,5,5,2,3000,0,1,12
0.1,5,5,3,3000,0,1,12
0.1,5,6,0,213,4,8,12
0.1,5,6,1,922,4,9,12
0.1,5,6,2,3000,1,3,12
0.1,5,6,3,3000,1,3,12
0.1,5,7,0,114,4,8,12
0.1,5,7,1,680,4,9,12
0.1,5,7,2,3000,1,3,12
0.1,5,7,3,3000,1,3,12
0.1,5,8,0,61,3,4,12
0.1,5,8,1,483,3,5,12
0.1,5,8,2,3000,1,2,12
0.1,5,8,3,3000,1,2,12
0.1,5,9,0,45,3,4,12
0.1,5,9,1,344,3,5,12
0.1,5,9,2,3000,1,2,12
0.1,5,9,3,3000,1,2,12
0.1,5,10,0,23,2,2,12
0.1,5,10,1,77,2,2,12
0.1,5,10,2,2137,2,3,12
0.1,5,10,3,2716,2,3,12
0.2,1,5,0,100,2,5,12
0.2,1,5,1,857,2,5,12
0.2,1,5,2,3000,0,1,12
0.2,1,5,3,3000,0,0,0
0.2,1,6,0,15,0,1,12
0.2,1,6,1,97,0,1,12
0.2,1,6,2,3000,0,1,12
0.2,1,6,3,3000,0,0,0
