min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,10,2,2,12
0.1,1,5,1,76,2,2,12
0.1,1,5,2,1631,2,2,12
0.1,1,5,3,3000,1,1,12
0.1,1,6,0,9,2,2,12
0.1,1,6,1,12,2,2,12
0.1,1,6,2,15,2,2,12
0.1,1,6,3,22,3,3,12
0.1,1,7,0,7,2,2,12
0.1,1,7,1,10,2,2,12
0.1,1,7,2,13,2,2,12
0.1,1,7,3,13,2,2,12
0.1,1,8,0,7,2,2,12
0.1,1,8,1,10,2,2,12
0.1,1,8,2,13,2,2,12
0.1,1,8,3,13,2,2,12
0.1,1,9,0,1,0,0,0
0.1,1,9,1,2,0,0,0
0.1,1,9,2,13,2,2,12
0.1,1,9,3,13,2,2,12
0.1,1,10,0,0,0,0,0
0.1,1,10,1,1,0,0,0
0.1,1,10,2,1,0,0,0
0.1,1,10,3,1,0,0,0
0.1,2,5,0,38,3,6,12
0.1,2,5,1,73,3,6,12
0.1,2,5,2,412,4,7,12
0.1,2,5,3,420,4,7,12
0.1,2,6,0,17,3,6,12
0.1,2,6,1,38,3,6,12
0.1,2,6,2,108,3,6,12
0.1,2,6,3,114,3,6,12
0.1,2,7,0,15,3,6,12
0.1,2,7,1,35,3,6,12
0.1,2,7,2,85,3,6,12
0.1,2,7,3,91,3,6,12
0.1,2,8,0,14,3,6,12
0.1,2,8,1,29,3,6,12
0.1,2,8,2,65,3,6,12
0.1,2,8,3,76,3,6,12
0.1,2,9,0,10,2,3,12
0.1,2,9,1,26,3,6,12
0.1,2,9,2,63,3,6,12
0.1,2,9,3,75,3,6,12
0.1,2,10,0,6,2,2,12
0.1,2,10,1,18,2,2,12
0.1,2,10,2,40,2,2,12
0.1,2,10,3,48,2,2,12
0.1,3,5,0,45,3,6,12
0.1,3,5,1,88,3,6,12
0.1,3,5,2,238,3,6,12
0.1,3,5,3,248,3,6,12
0.1,3,6,0,19,3,6,12
0.1,3,6,1,55,3,6,12
0.1,3,6,2,167,3,6,12
0.1,3,6,3,177,3,6,12
0.1,3,7,0,17,3,6,12
0.1,3,7,1,52,3,6,12
0.1,3,7,2,144,3,6,12
0.1,3,7,3,154,3,6,12
0.1,3,8,0,14,3,6,12
0.1,3,8,1,29,3,6,12
0.1,3,8,2,90,3,6,12
0.1,3,8,3,102,3,6,12
0.1,3,9,0,10,2,3,12
0.1,3,9,1,26,3,6,12
0.1,3,9,2,88,3,6,12
0.1,3,9,3,101,3,6,12
0.1,3,10,0,6,2,2,12
0.1,3,10,1,18,2,2,12
0.1,3,10,2,40,2,2,12
0.1,3,10,3,48,2,2,12
0.1,4,5,0,197,5,10,12
0.1,4,5,1,361,5,10,12
0.1,4,5,2,1764,5,11,15
0.1,4,5,3,3000,3,7,15
0.1,4,6,0,32,5,9,12
0.1,4,6,1,259,5,9,12
0.1,4,6,2,282,5,9,12
0.1,4,6,3,295,5,10,12
0.1,4,7,0,12,5,9,12
0.1,4,7,1,22,5,9,12
0.1,4,7,2,22,5,9,12
0.1,4,7,3,27,5,10,12
0.1,4,8,0,10,3,7,12
0.1,4,8,1,20,3,7,12
0.1,4,8,2,20,3,7,12
0.1,4,8,3,20,3,7,12
0.1,4,9,0,10,3,7,12
0.1,4,9,1,20,3,7,12
0.1,4,9,2,20,3,7,12
0.1,4,9,3,20,3,7,12
0.1,4,10,0,3,2,3,12
0.1,4,10,1,14,3,5,12
0.1,4,10,2,14,3,5,12
0.1,4,10,3,14,3,5,12
0.1,5,5,0,224,5,9,12
0.1,5,5,1,288,5,9,12
0.1,5,5,2,325,5,9,12
0.1,5,5,3,475,5,10,12
0.1,5,6,0,44,5,9,12
0.1,5,6,1,273,5,9,12
0.1,5,6,2,297,5,9,12
0.1,5,6,3,315,5,10,12
0.1,5,7,0,11,5,8,12
0.1,5,7,1,19,5,8,12
0.1,5,7,2,33,5,8,12
0.1,5,7,3,41,5,9,12
0.1,5,8,0,11,5,8,12
0.1,5,8,1,19,5,8,12
0.1,5,8,2,19,5,8,12
0.1,5,8,3,30,5,8,12
0.1,5,9,0,10,4,7,12
0.1,5,9,1,18,4,7,12
0.1,5,9,2,18,4,7,12
0.1,5,9,3,18,4,7,12
0.1,5,10,0,5,4,5,12
0.1,5,10,1,15,4,6,12
0.1,5,10,2,15,4,6,12
0.1,5,10,3,15,4,6,12
0.2,1,5,0,10,2,2,12
0.2,1,5,1,76,2,2,12
0.2,1,5,2,1631,2,2,12
0.2,1,5,3,3000,1,1,12
0.2,1,6,0,9,2,2,12
0.2,1,6,1,12,2,2,12
0.2,1,6,2,15,2,2,12
0.2,1,6,3,22,3,3,12
0.2,1,7,0,7,2,2,12
0.2,1,7,1,10,2,2,12
0.2,1,7,2,13,2,2,12
0.2,1,7,3,13,2,2,12
0.2,1,8,0,7,2,2,12
0.2,1,8,1,10,2,2,12
0.2,1,8,2,13,2,2,12
0.2,1,8,3,13,2,2,12
0.2,1,9,0,1,0,0,0
0.2,1,9,1,2,0,0,0
0.2,1,9,2,13,2,2,12
0.2,1,9,3,13,2,2,12
0.2,1,10,0,0,0,0,0
0.2,1,10,1,1,0,0,0
0.2,1,10,2,1,0,0,0
0.2,1,10,3,1,0,0,0
0.2,2,5,0,38,3,6,12
0.2,2,5,1,73,3,6,12
0.2,2,5,2,412,4,7,12
0.2,2,5,3,420,4,7,12
0.2,2,6,0,17,3,6,12
0.2,2,6,1,38,3,6,12
0.2,2,6,2,108,3,6,12
0.2,2,6,3,114,3,6,12
0.2,2,7,0,15,3,6,12
0.2,2,7,1,35,3,6,12
0.2,2,7,2,85,3,6,12
0.2,2,7,3,91,3,6,12
0.2,2,8,0,14,3,6,12
0.2,2,8,1,29,3,6,12
0.2,2,8,2,65,3,6,12
0.2,2,8,3,76,3,6,12
0.2,2,9,0,10,2,3,12
0.2,2,9,1,26,3,6,12
0.2,2,9,2,63,3,6,12
0.2,2,9,3,75,3,6,12
0.2,2,10,0,6,2,2,12
0.2,2,10,1,18,2,2,12
0.2,2,10,2,40,2,2,12
0.2,2,10,3,48,2,2,12
0.2,3,5,0,45,3,6,12
0.2,3,5,1,88,3,6,12
0.2,3,5,2,238,3,6,12
0.2,3,5,3,248,3,6,12
0.2,3,6,0,19,3,6,12
0.2,3,6,1,55,3,6,12
0.2,3,6,2,167,3,6,12
0.2,3,6,3,177,3,6,12
0.2,3,7,0,17,3,6,12
0.2,3,7,1,52,3,6,12
0.2,3,7,2,144,3,6,12
0.2,3,7,3,154,3,6,12
0.2,3,8,0,14,3,6,12
0.2,3,8,1,29,3,6,12
0.2,3,8,2,90,3,6,12
0.2,3,8,3,102,3,6,12
0.2,3,9,0,10,2,3,12
0.2,3,9,1,26,3,6,12
0.2,3,9,2,88,3,6,12
0.2,3,9,3,101,3,6,12
0.2,3,10,0,6,2,2,12
0.2,3,10,1,18,2,2,12
0.2,3,10,2,40,2,2,12
0.2,3,10,3,48,2,2,12
0.2,4,5,0,197,5,10,12
0.2,4,5,1,361,5,10,12
0.2,4,5,2,1764,5,11,15
0.2,4,5,3,3000,3,7,15
0.2,4,6,0,32,5,9,12
0.2,4,6,1,259,5,9,12
0.2,4,6,2,282,5,9,12
0.2,4,6,3,295,5,10,12
0.2,4,7,0,12,5,9,12
0.2,4,7,1,22,5,9,12
0.2,4,7,2,22,5,9,12
0.2,4,7,3,27,5,10,12
0.2,4,8,0,10,3,7,12
0.2,4,8,1,20,3,7,12
0.2,4,8,2,20,3,7,12
0.2,4,8,3,20,3,7,12
0.2,4,9,0,10,3,7,12
0.2,4,9,1,20,3,7,12
0.2,4,9,2,20,3,7,12
0.2,4,9,3,20,3,7,12
0.2,4,10,0,3,2,3,12
0.2,4,10,1,14,3,5,12
0.2,4,10,2,14,3,5,12
