min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,6,2,4,12
0.1,1,5,1,102,2,6,12
0.1,1,5,2,1644,2,8,12
0.1,1,5,3,3000,2,7,15
0.1,1,6,0,4,0,2,12
0.1,1,6,1,75,2,6,12
0.1,1,6,2,1263,2,8,12
0.1,1,6,3,3000,2,8,15
0.1,1,7,0,1,0,0,0
0.1,1,7,1,33,1,2,12
0.1,1,7,2,583,2,8,12
0.1,1,7,3,2011,3,9,15
0.1,1,8,0,1,0,0,0
0.1,1,8,1,4,1,2,12
0.1,1,8,2,190,2,6,12
0.1,1,8,3,700,3,7,15
0.1,1,9,0,1,0,0,0
0.1,1,9,1,3,1,2,12
0.1,1,9,2,149,2,6,12
0.1,1,9,3,386,3,7,15
0.1,1,10,0,1,0,0,0
0.1,1,10,1,2,1,2,12
0.1,1,10,2,11,2,5,12
0.1,1,10,3,12,2,5,12
0.1,2,5,0,3,2,3,12
0.1,2,5,1,83,2,3,12
0.1,2,5,2,3000,4,8,15
0.1,2,5,3,3000,3,7,15
0.1,2,6,0,3,2,3,12
0.1,2,6,1,14,2,3,12
0.1,2,6,2,1001,4,8,15
0.1,2,6,3,1342,4,8,15
0.1,2,7,0,2,1,2,12
0.1,2,7,1,6,1,2,12
0.1,2,7,2,341,3,7,15
0.1,2,7,3,626,3,7,15
0.1,2,8,0,1,0,0,0
0.1,2,8,1,1,0,0,0
0.1,2,8,2,21,1,1,12
0.1,2,8,3,179,1,1,12
0.1,2,9,0,1,0,0,0
0.1,2,9,1,1,0,0,0
0.1,2,9,2,1,0,0,0
0.1,2,9,3,2,1,1,12
0.1,2,10,0,1,0,0,0
0.1,2,10,1,1,0,0,0
0.1,2,10,2,1,0,0,0
0.1,2,10,3,2,1,1,12
0.1,3,5,0,455,3,6,15
0.1,3,5,1,1221,4,7,15
0.1,3,5,2,3000,2,2,15
0.1,3,5,3,3000,2,2,15
0.1,3,6,0,11,3,3,15
0.1,3,6,1,265,4,4,15
0.1,3,6,2,2999,4,4,15
0.1,3,6,3,3000,3,4,15
0.1,3,7,0,2,2,2,12
0.1,3,7,1,3,2,2,12
0.1,3,7,2,16,2,2,12
0.1,3,7,3,24,2,3,12
0.1,3,8,0,2,2,2,12
0.1,3,8,1,2,2,2,12
