min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,575,4,14,25
0.1,1,5,1,1726,4,14,25
0.1,1,5,2,1799,4,14,25
0.1,1,5,3,2073,4,14,25
0.1,1,6,0,284,3,12,25
0.1,1,6,1,427,3,12,25
0.1,1,6,2,442,3,12,25
0.1,1,6,3,496,3,12,25
0.1,1,7,0,51,1,7,25
0.1,1,7,1,127,2,10,25
0.1,1,7,2,183,2,10,25
0.1,1,7,3,220,2,10,25
0.1,1,8,0,9,1,3,23
0.1,1,8,1,41,2,6,23
0.1,1,8,2,134,2,7,23
0.1,1,8,3,163,2,8,24
0.1,1,9,0,2,1,1,23
0.1,1,9,1,10,1,4,23
0.1,1,9,2,115,1,5,23
0.1,1,9,3,139,1,6,24
0.1,1,10,0,2,1,1,23
0.1,1,10,1,9,1,4,23
0.1,1,10,2,99,1,5,23
0.1,1,10,3,117,1,6,24
0.1,2,5,0,669,4,15,25
0.1,2,5,1,5000,0,0,0
0.1,2,5,2,5000,0,0,0
0.1,2,5,3,5000,0,0,0
0.1,2,6,0,307,3,12,25
0.1,2,6,1,5000,0,0,0
0.1,2,6,2,5000,0,0,0
0.1,2,6,3,5000,0,0,0
0.1,2,7,0,69,1,3,24
0.1,2,7,1,5000,0,1,23
0.1,2,7,2,5000,0,0,0
0.1,2,7,3,5000,0,0,0
0.1,2,8,0,60,1,3,24
0.1,2,8,1,3445,2,13,25
0.1,2,8,2,5000,0,0,0
0.1,2,8,3,5000,0,0,0
0.1,2,9,0,32,0,2,24
0.1,2,9,1,1710,2,13,25
0.1,2,9,2,5000,0,1,23
0.1,2,9,3,5000,0,0,0
0.1,2,10,0,7,0,1,1
0.1,2,10,1,61,1,9,25
0.1,2,10,2,179,1,11,25
0.1,2,10,3,239,1,11,25
0.1,3,5,0,2320,7,18,29
0.1,3,5,1,5000,0,0,0
0.1,3,5,2,5000,0,0,0
0.1,3,5,3,5000,0,0,0
0.1,3,6,0,319,3,14,25
0.1,3,6,1,4831,4,19,25
