min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,201,3,7,23
0.1,1,5,1,5000,0,1,23
0.1,1,5,2,5000,0,0,0
0.1,1,5,3,5000,0,0,0
0.1,1,6,0,77,3,6,23
0.1,1,6,1,390,3,9,25
0.1,1,6,2,1493,4,11,25
0.1,1,6,3,2139,4,12,26
0.1,1,7,0,19,3,6,23
0.1,1,7,1,207,3,8,23
0.1,1,7,2,699,4,9,23
0.1,1,7,3,1090,4,10,24
0.1,1,8,0,6,2,4,23
0.1,1,8,1,165,2,5,23
0.1,1,8,2,561,3,6,23
0.1,1,8,3,859,3,7,24
0.1,1,9,0,1,0,0,0
0.1,1,9,1,2,1,1,23
0.1,1,9,2,3,1,1,23
0.1,1,9,3,4,1,1,23
0.1,1,10,0,1,0,0,0
0.1,1,10,1,1,0,0,0
0.1,1,10,2,2,1,1,23
0.1,1,10,3,3,1,1,23
0.1,2,5,0,420,6,14,26
0.1,2,5,1,1219,7,17,26
0.1,2,5,2,2263,7,18,27
0.1,2,5,3,2671,7,18,27
0.1,2,6,0,80,3,7,23
0.1,2,6,1,408,4,13,25
0.1,2,6,2,1545,5,15,25
0.1,2,6,3,2196,5,16,26
0.1,2,7,0,20,3,7,23
0.1,2,7,1,211,4,10,23
0.1,2,7,2,710,5,11,23
0.1,2,7,3,1104,5,13,24
0.1,2,8,0,13,2,5,23
0.1,2,8,1,55,3,8,23
0.1,2,8,2,160,4,9,23
0.1,2,8,3,217,4,11,24
0.1,2,9,0,12,2,4,23
0.1,2,9,1,45,3,7,23
0.1,2,9,2,139,4,8,23
0.1,2,9,3,187,4,10,24
0.1,2,10,0,2,1,2,23
0.1,2,10,1,21,3,6,23
0.1,2,10,2,98,4,7,23
0.1,2,10,3,172,4,10,24
0.1,3,5,0,156,5,13,28
0.1,3,5,1,2690,6,18,29
0.1,3,5,2,5000,0,0,0
0.1,3,5,3,5000,0,0,0
0.1,3,6,0,91,5,13,28
0.1,3,6,1,1425,6,18,29
0.1,3,6,2,5000,0,0,0
0.1,3,6,3,5000,0,0,0
0.1,3,7,0,68,4,10,28
0.1,3,7,1,1189,5,15,29
0.1,3,7,2,5000,0,0,0
0.1,3,7,3,5000,0,0,0
0.1,3,8,0,27,4,7,25
0.1,3,8,1,177,5,12,25
0.1,3,8,2,294,6,13,25
0.1,3,8,3,419,6,14,25
0.1,3,9,0,10,4,6,24
0.1,3,9,1,56,5,9,24
0.1,3,9,2,123,6,11,25
0.1,3,9,3,195,6,12,25
0.1,3,10,0,10,4,6,24
0.1,3,10,1,55,5,9,24
0.1,3,10,2,120,6,11,25
0.1,3,10,3,192,6,12,25
0.1,4,5,0,1995,6,20,29
0.1,4,5,1,3802,6,20,29
0.1,4,5,2,5000,0,0,0
0.1,4,5,3,5000,0,0,0
0.1,4,6,0,104,5,13,28
0.1,4,6,1,1686,6,18,29
0.1,4,6,2,5000,0,0,0
0.1,4,6,3,5000,0,0,0
0.1,4,7,0,38,4,9,27
0.1,4,7,1,808,5,13,27
0.1,4,7,2,5000,0,0,0
0.1,4,7,3,5000,0,0,0
0.1,4,8,0,34,4,8,27
0.1,4,8,1,311,5,13,27
0.1,4,8,2,511,6,14,27
0.1,4,8,3,862,6,15,27
0.1,4,9,0,21,4,7,26
0.1,4,9,1,209,4,9,26
0.1,4,9,2,405,6,13,27
0.1,4,9,3,780,6,14,27
0.1,4,10,0,11,4,7,26
0.1,4,10,1,50,4,9,26
0.1,4,10,2,184,6,12,27
0.1,4,10,3,301,6,12,27
0.1,5,5,0,2187,6,18,29
0.1,5,5,1,3262,7,20,29
0.1,5,5,2,4772,7,20,29
0.1,5,5,3,5000,7,20,29
0.1,5,6,0,312,5,12,28
0.1,5,6,1,1374,5,16,29
0.1,5,6,2,1432,6,17,29
0.1,5,6,3,1764,6,18,29
0.1,5,7,0,95,5,11,28
0.1,5,7,1,826,5,15,29
0.1,5,7,2,903,6,16,29
0.1,5,7,3,1435,6,17,29
0.1,5,8,0,58,4,8,25
0.1,5,8,1,360,5,12,25
0.1,5,8,2,440,6,13,25
0.1,5,8,3,552,6,14,25
0.1,5,9,0,12,3,6,23
0.1,5,9,1,59,3,7,23
0.1,5,9,2,129,4,9,23
0.1,5,9,3,280,4,9,23
0.1,5,10,0,6,3,6,23
0.1,5,10,1,24,3,7,23
0.1,5,10,2,62,4,8,23
0.1,5,10,3,136,4,8,23
0.2,1,5,0,201,3,7,23
0.2,1,5,1,5000,0,1,23
0.2,1,5,2,5000,0,0,0
0.2,1,5,3,5000,0,0,0
0.2,1,6,0,77,3,6,23
0.2,1,6,1,390,3,9,25
0.2,1,6,2,1493,4,11,25
0.2,1,6,3,2139,4,12,26
0.2,1,7,0,19,3,6,23
0.2,1,7,1,207,3,8,23
0.2,1,7,2,699,4,9,23
0.2,1,7,3,1090,4,10,24
0.2,1,8,0,6,2,4,23
0.2,1,8,1,165,2,5,23
0.2,1,8,2,561,3,6,23
0.2,1,8,3,859,3,7,24
0.2,1,9,0,1,0,0,0
0.2,1,9,1,2,1,1,23
0.2,1,9,2,3,1,1,23
0.2,1,9,3,4,1,1,23
0.2,1,10,0,1,0,0,0
0.2,1,10,1,1,0,0,0
0.2,1,10,2,2,1,1,23
0.2,1,10,3,3,1,1,23
0.2,2,5,0,1936,6,18,29
0.2,2,5,1,1936,6,18,29
0.2,2,5,2,1939,6,18,29
0.2,2,5,3,1939,6,18,29
0.2,2,6,0,290,6,14,25
0.2,2,6,1,435,6,14,25
0.2,2,6,2,453,6,14,25
0.2,2,6,3,508,6,14,25
0.2,2,7,0,64,6,11,24
0.2,2,7,1,130,6,11,24
0.2,2,7,2,207,6,12,25
0.2,2,7,3,249,6,12,25
0.2,2,8,0,60,6,11,24
0.2,2,8,1,112,6,11,24
0.2,2,8,2,178,6,12,25
0.2,2,8,3,214,6,12,25
0.2,2,9,0,16,4,8,24
0.2,2,9,1,58,4,8,24
0.2,2,9,2,107,5,10,25
0.2,2,9,3,124,5,10,25
0.2,2,10,0,7,3,5,24
0.2,2,10,1,33,3,7,24
0.2,2,10,2,92,5,10,25
0.2,2,10,3,119,5,10,25
0.2,3,5,0,1947,6,20,29
0.2,3,5,1,1949,6,20,29
0.2,3,5,2,1953,6,20,29
0.2,3,5,3,1953,6,20,29
0.2,3,6,0,1678,6,18,29
0.2,3,6,1,1682,6,18,29
0.2,3,6,2,1686,6,18,29
0.2,3,6,3,1686,6,18,29
0.2,3,7,0,258,6,15,25
0.2,3,7,1,373,6,15,25
0.2,3,7,2,391,6,15,25
0.2,3,7,3,439,6,15,25
0.2,3,8,0,30,4,9,25
0.2,3,8,1,177,6,14,25
0.2,3,8,2,270,6,14,25
0.2,3,8,3,393,6,15,25
0.2,3,9,0,4,2,4,24
0.2,3,9,1,36,4,8,24
0.2,3,9,2,55,4,8,24
0.2,3,9,3,81,4,8,24
0.2,3,10,0,2,1,2,23
0.2,3,10,1,19,3,6,23
0.2,3,10,2,47,3,6,23
0.2,3,10,3,63,3,6,23
