min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.2,2,6,2,1932,5,20,29
0.2,2,6,3,1934,5,20,29
0.2,2,7,0,68,2,10,28
0.2,2,7,1,1676,4,17,29
0.2,2,7,2,1676,4,17,29
0.2,2,7,3,1679,4,17,29
0.2,2,8,0,29,2,6,27
0.2,2,8,1,732,4,13,28
0.2,2,8,2,757,4,13,28
0.2,2,8,3,792,4,13,28
0.2,2,9,0,20,1,3,25
0.2,2,9,1,496,3,9,27
0.2,2,9,2,553,3,9,27
0.2,2,9,3,734,4,12,27
0.2,2,10,0,11,1,2,23
0.2,2,10,1,159,1,4,24
0.2,2,10,2,247,1,4,24
0.2,2,10,3,383,3,6,24
0.2,3,5,0,2317,5,19,29
0.2,3,5,1,3032,5,19,29
0.2,3,5,2,3165,5,19,29
0.2,3,5,3,3595,5,19,29
0.2,3,6,0,1767,4,17,29
0.2,3,6,1,2269,4,17,29
0.2,3,6,2,2345,4,17,29
0.2,3,6,3,2814,5,18,29
0.2,3,7,0,195,2,9,28
0.2,3,7,1,2034,4,16,29
0.2,3,7,2,2129,4,16,29
0.2,3,7,3,2595,5,17,29
0.2,3,8,0,72,1,4,24
0.2,3,8,1,687,3,8,24
0.2,3,8,2,781,3,8,24
0.2,3,8,3,1447,5,12,25
0.2,3,9,0,32,0,1,23
0.2,3,9,1,570,3,6,23
0.2,3,9,2,667,3,6,23
0.2,3,9,3,1351,5,10,24
0.2,3,10,0,21,0,1,23
0.2,3,10,1,256,3,6,23
0.2,3,10,2,268,3,6,23
0.2,3,10,3,434,4,7,23
0.2,4,5,0,2350,6,18,29
0.2,4,5,1,5000,0,1,23
0.2,4,5,2,5000,0,0,0
0.2,4,5,3,5000,0,0,0
0.2,4,6,0,1790,6,18,29
0.2,4,6,1,5000,6,16,27
0.2,4,6,2,5000,0,1,23
0.2,4,6,3,5000,0,0,0
0.2,4,7,0,386,6,12,24
0.2,4,7,1,5000,6,13,24
0.2,4,7,2,5000,0,1,23
0.2,4,7,3,5000,0,0,0
0.2,4,8,0,171,4,7,23
0.2,4,8,1,1398,5,11,23
0.2,4,8,2,3436,5,11,23
0.2,4,8,3,5000,0,2,23
0.2,4,9,0,33,1,2,23
0.2,4,9,1,768,4,8,23
0.2,4,9,2,1387,4,8,23
0.2,4,9,3,5000,5,10,23
0.2,4,10,0,22,1,2,23
0.2,4,10,1,363,4,7,23
0.2,4,10,2,693,4,7,23
0.2,4,10,3,3544,4,7,23
0.2,5,5,0,1998,6,21,29
0.2,5,5,1,5000,3,11,26
0.2,5,5,2,5000,0,1,23
0.2,5,5,3,5000,0,0,0
0.2,5,6,0,1707,6,19,29
0.2,5,6,1,5000,6,17,27
0.2,5,6,2,5000,0,1,23
0.2,5,6,3,5000,0,0,0
0.2,5,7,0,136,5,15,28
0.2,5,7,1,3389,6,20,29
0.2,5,7,2,5000,6,18,27
0.2,5,7,3,5000,0,1,23
0.2,5,8,0,107,3,8,25
0.2,5,8,1,1881,4,12,27
0.2,5,8,2,4085,4,14,27
0.2,5,8,3,5000,0,0,0
0.2,5,9,0,88,3,7,23
0.2,5,9,1,682,4,8,23
0.2,5,9,2,701,4,9,23
0.2,5,9,3,772,4,9,23
0.2,5,10,0,35,3,7,23
0.2,5,10,1,409,4,8,23
0.2,5,10,2,683,4,9,23
0.2,5,10,3,753,4,9,23
0.3,1,5,0,41,2,2,23
0.3,1,5,1,5000,0,0,0
0.3,1,5,2,5000,0,0,0
0.3,1,5,3,5000,0,0,0
0.3,1,6,0,7,2,2,23
0.3,1,6,1,5000,0,2,23
0.3,1,6,2,5000,0,1,23
0.3,1,6,3,5000,0,0,0
0.3,1,7,0,2,0,0,0
0.3,1,7,1,330,2,8,25
0.3,1,7,2,540,2,9,25
0.3,1,7,3,1189,4,12,26
0.3,1,8,0,1,0,0,0
0.3,1,8,1,147,2,6,25
0.3,1,8,2,198,2,7,25
0.3,1,8,3,421,4,10,26
0.3,1,9,0,0,0,0,0
0.3,1,9,1,147,2,6,25
0.3,1,9,2,198,2,7,25
0.3,1,9,3,421,4,10,26
0.3,1,10,0,0,0,0,0
0.3,1,10,1,33,2,5,23
0.3,1,10,2,93,2,6,23
0.3,1,10,3,182,4,8,23
0.3,2,5,0,98,4,13,28
0.3,2,5,1,5000,6,22,29
0.3,2,5,2,5000,6,22,29
0.3,2,5,3,5000,6,22,29
0.3,2,6,0,84,3,12,28
0.3,2,6,1,1944,5,20,29
0.3,2,6,2,1946,5,20,29
0.3,2,6,3,1970,5,20,29
0.3,2,7,0,72,3,12,28
0.3,2,7,1,1680,5,19,29
0.3,2,7,2,1680,5,19,29
0.3,2,7,3,1683,5,19,29
0.3,2,8,0,36,3,9,27
0.3,2,8,1,739,5,15,28
0.3,2,8,2,764,5,15,28
0.3,2,8,3,801,5,15,28
0.3,2,9,0,27,2,6,25
0.3,2,9,1,504,4,12,27
0.3,2,9,2,561,4,12,27
0.3,2,9,3,743,5,14,27
0.3,2,10,0,18,2,5,23
0.3,2,10,1,167,2,7,24
0.3,2,10,2,255,2,7,24
0.3,2,10,3,393,4,9,24
0.3,3,5,0,250,4,13,28
0.3,3,5,1,5000,6,20,29
0.3,3,5,2,5000,4,15,27
0.3,3,5,3,5000,0,1,23
0.3,3,6,0,97,3,12,28
0.3,3,6,1,3194,5,20,29
0.3,3,6,2,5000,5,19,29
0.3,3,6,3,5000,0,1,23
0.3,3,7,0,75,3,12,28
0.3,3,7,1,2093,5,19,29
0.3,3,7,2,2906,5,19,29
0.3,3,7,3,5000,2,10,26
0.3,3,8,0,38,3,9,27
0.3,3,8,1,1151,5,15,28
0.3,3,8,2,1959,5,15,28
0.3,3,8,3,5000,4,11,26
0.3,3,9,0,27,2,6,25
0.3,3,9,1,625,4,12,27
