min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,389,7,18,43
0.1,1,5,1,426,7,19,43
0.1,1,5,2,606,8,22,43
0.1,1,5,3,627,8,22,43
0.1,1,6,0,53,6,17,43
0.1,1,6,1,415,7,19,43
0.1,1,6,2,590,8,22,43
0.1,1,6,3,608,8,22,43
0.1,1,7,0,41,5,15,43
0.1,1,7,1,390,7,19,43
0.1,1,7,2,472,8,22,43
0.1,1,7,3,589,8,22,43
0.1,1,8,0,41,5,15,43
0.1,1,8,1,390,7,19,43
0.1,1,8,2,472,8,22,43
0.1,1,8,3,589,8,22,43
0.1,1,9,0,12,2,5,43
0.1,1,9,1,47,3,7,43
0.1,1,9,2,61,3,7,43
0.1,1,9,3,73,3,7,43
0.1,1,10,0,9,2,3,43
0.1,1,10,1,39,3,5,43
0.1,1,10,2,51,3,5,43
0.1,1,10,3,65,3,5,43
0.1,2,5,0,467,7,20,43
0.1,2,5,1,3000,8,26,44
0.1,2,5,2,3000,3,6,43
0.1,2,5,3,3000,0,0,0
0.1,2,6,0,263,6,19,43
0.1,2,6,1,3000,8,26,44
0.1,2,6,2,3000,3,6,43
0.1,2,6,3,3000,0,0,0
0.1,2,7,0,55,5,16,43
0.1,2,7,1,466,7,20,44
0.1,2,7,2,3000,8,23,44
0.1,2,7,3,3000,4,14,44
0.1,2,8,0,43,5,15,43
0.1,2,8,1,392,7,19,43
0.1,2,8,2,668,8,22,43
0.1,2,8,3,991,8,22,43
0.1,2,9,0,25,4,13,43
0.1,2,9,1,26,4,13,43
0.1,2,9,2,30,5,16,43
0.1,2,9,3,30,5,16,43
0.1,2,10,0,6,1,3,43
0.1,2,10,1,6,1,3,43
0.1,2,10,2,6,1,3,43
0.1,2,10,3,6,1,3,43
0.1,3,5,0,401,8,23,43
0.1,3,5,1,3000,9,25,44
0.1,3,5,2,3000,5,17,44
0.1,3,5,3,3000,4,10,43
0.1,3,6,0,330,8,22,43
0.1,3,6,1,1220,8,22,43
0.1,3,6,2,2576,8,23,43
0.1,3,6,3,3000,4,10,43
0.1,3,7,0,189,7,18,43
0.1,3,7,1,417,8,20,43
0.1,3,7,2,453,8,20,43
0.1,3,7,3,585,8,20,43
0.1,3,8,0,31,5,11,43
0.1,3,8,1,60,6,13,43
0.1,3,8,2,76,6,13,43
0.1,3,8,3,111,6,13,43
0.1,3,9,0,25,5,11,43
0.1,3,9,1,28,6,13,43
0.1,3,9,2,28,6,13,43
0.1,3,9,3,33,6,13,43
0.1,3,10,0,23,5,11,43
0.1,3,10,1,27,6,13,43
0.1,3,10,2,27,6,13,43
0.1,3,10,3,32,6,13,43
0.1,4,5,0,862,7,21,43
0.1,4,5,1,3000,0,0,0
0.1,4,5,2,3000,0,0,0
0.1,4,5,3,3000,0,0,0
0.1,4,6,0,365,7,19,43
0.1,4,6,1,849,8,21,43
0.1,4,6,2,2087,9,25,43
0.1,4,6,3,3000,4,12,43
0.1,4,7,0,173,6,14,43
0.1,4,7,1,625,8,18,43
0.1,4,7,2,1472,9,22,43
0.1,4,7,3,3000,4,14,43
0.1,4,8,0,55,5,11,43
0.1,4,8,1,354,7,16,43
0.1,4,8,2,436,8,19,43
0.1,4,8,3,574,8,20,43
0.1,4,9,0,31,5,10,43
0.1,4,9,1,339,7,15,43
0.1,4,9,2,411,8,18,43
0.1,4,9,3,528,8,20,43
0.1,4,10,0,9,2,3,43
0.1,4,10,1,40,3,5,43
0.1,4,10,2,52,3,5,43
0.1,4,10,3,90,3,5,43
0.1,5,5,0,935,9,27,44
0.1,5,5,1,3000,4,14,44
0.1,5,5,2,3000,0,0,0
0.1,5,5,3,3000,0,0,0
0.1,5,6,0,503,9,25,44
0.1,5,6,1,2922,9,28,44
0.1,5,6,2,3000,4,9,43
0.1,5,6,3,3000,0,1,43
0.1,5,7,0,173,7,13,43
0.1,5,7,1,2844,9,23,44
0.1,5,7,2,3000,4,7,43
0.1,5,7,3,3000,0,1,43
0.1,5,8,0,38,6,12,43
0.1,5,8,1,353,8,19,44
0.1,5,8,2,463,9,22,44
0.1,5,8,3,717,9,22,44
0.1,5,9,0,33,6,11,43
0.1,5,9,1,349,8,16,43
0.1,5,9,2,440,9,19,43
0.1,5,9,3,655,9,19,43
0.1,5,10,0,15,4,7,43
0.1,5,10,1,117,5,10,43
0.1,5,10,2,258,8,17,43
0.1,5,10,3,330,8,17,43
0.2,1,5,0,389,7,18,43
0.2,1,5,1,426,7,19,43
0.2,1,5,2,606,8,22,43
0.2,1,5,3,627,8,22,43
0.2,1,6,0,53,6,17,43
0.2,1,6,1,415,7,19,43
0.2,1,6,2,590,8,22,43
0.2,1,6,3,608,8,22,43
0.2,1,7,0,41,5,15,43
0.2,1,7,1,390,7,19,43
0.2,1,7,2,472,8,22,43
0.2,1,7,3,589,8,22,43
0.2,1,8,0,41,5,15,43
0.2,1,8,1,390,7,19,43
0.2,1,8,2,472,8,22,43
0.2,1,8,3,589,8,22,43
